time,USD_JPY_close,USD_JPY_volume
2019-01-16T08:00:00.000000000Z,108.608,106
2019-01-16T08:05:00.000000000Z,108.623,62
2019-01-16T08:10:00.000000000Z,108.630,79
2019-01-16T08:15:00.000000000Z,108.583,65
2019-01-16T08:20:00.000000000Z,108.567,82
2019-01-16T08:25:00.000000000Z,108.583,77
2019-01-16T08:30:00.000000000Z,108.586,31
2019-01-16T08:35:00.000000000Z,108.584,48
2019-01-16T08:40:00.000000000Z,108.584,34
2019-01-16T08:45:00.000000000Z,108.549,60
2019-01-16T08:50:00.000000000Z,108.553,67
2019-01-16T08:55:00.000000000Z,108.539,73
2019-01-16T09:00:00.000000000Z,108.565,81
2019-01-16T09:05:00.000000000Z,108.563,55
2019-01-16T09:10:00.000000000Z,108.566,29
2019-01-16T09:15:00.000000000Z,108.592,43
2019-01-16T09:20:00.000000000Z,108.590,34
2019-01-16T09:25:00.000000000Z,108.585,12
2019-01-16T09:30:00.000000000Z,108.605,30
2019-01-16T09:35:00.000000000Z,108.600,58
2019-01-16T09:40:00.000000000Z,108.610,49
2019-01-16T09:45:00.000000000Z,108.614,63
2019-01-16T09:50:00.000000000Z,108.618,42
2019-01-16T09:55:00.000000000Z,108.630,37
2019-01-16T10:00:00.000000000Z,108.641,42
2019-01-16T10:05:00.000000000Z,108.662,22
2019-01-16T10:10:00.000000000Z,108.675,31
2019-01-16T10:15:00.000000000Z,108.700,62
2019-01-16T10:20:00.000000000Z,108.680,56
2019-01-16T10:25:00.000000000Z,108.682,68
2019-01-16T10:30:00.000000000Z,108.698,57
2019-01-16T10:35:00.000000000Z,108.732,60
2019-01-16T10:40:00.000000000Z,108.764,85
2019-01-16T10:45:00.000000000Z,108.766,41
2019-01-16T10:50:00.000000000Z,108.751,26
2019-01-16T10:55:00.000000000Z,108.778,36
2019-01-16T11:00:00.000000000Z,108.793,85
2019-01-16T11:05:00.000000000Z,108.780,60
2019-01-16T11:10:00.000000000Z,108.776,61
2019-01-16T11:15:00.000000000Z,108.786,34
2019-01-16T11:20:00.000000000Z,108.804,33
2019-01-16T11:25:00.000000000Z,108.774,52
2019-01-16T11:30:00.000000000Z,108.858,121
2019-01-16T11:35:00.000000000Z,108.842,52
2019-01-16T11:40:00.000000000Z,108.838,49
2019-01-16T11:45:00.000000000Z,108.840,57
2019-01-16T11:50:00.000000000Z,108.826,36
2019-01-16T11:55:00.000000000Z,108.848,41
2019-01-16T12:00:00.000000000Z,108.805,77
2019-01-16T12:05:00.000000000Z,108.778,59
2019-01-16T12:10:00.000000000Z,108.768,58
2019-01-16T12:15:00.000000000Z,108.771,33
2019-01-16T12:20:00.000000000Z,108.784,33
2019-01-16T12:25:00.000000000Z,108.798,43
2019-01-16T12:30:00.000000000Z,108.776,42
2019-01-16T12:35:00.000000000Z,108.781,61
2019-01-16T12:40:00.000000000Z,108.800,83
2019-01-16T12:45:00.000000000Z,108.827,47
2019-01-16T12:50:00.000000000Z,108.831,37
2019-01-16T12:55:00.000000000Z,108.854,43
2019-01-16T13:00:00.000000000Z,108.840,73
2019-01-16T13:05:00.000000000Z,108.818,55
2019-01-16T13:10:00.000000000Z,108.796,49
2019-01-16T13:15:00.000000000Z,108.770,38
2019-01-16T13:20:00.000000000Z,108.792,53
2019-01-16T13:25:00.000000000Z,108.766,31
2019-01-16T13:30:00.000000000Z,108.774,37
2019-01-16T13:35:00.000000000Z,108.792,39
2019-01-16T13:40:00.000000000Z,108.794,43
2019-01-16T13:45:00.000000000Z,108.804,46
2019-01-16T13:50:00.000000000Z,108.792,35
2019-01-16T13:55:00.000000000Z,108.809,53
2019-01-16T14:00:00.000000000Z,108.785,54
2019-01-16T14:05:00.000000000Z,108.768,23
2019-01-16T14:10:00.000000000Z,108.827,114
2019-01-16T14:15:00.000000000Z,108.826,77
2019-01-16T14:20:00.000000000Z,108.800,73
2019-01-16T14:25:00.000000000Z,108.802,39
2019-01-16T14:30:00.000000000Z,108.810,108
2019-01-16T14:35:00.000000000Z,108.826,67
2019-01-16T14:40:00.000000000Z,108.844,68
2019-01-16T14:45:00.000000000Z,108.844,117
2019-01-16T14:50:00.000000000Z,108.838,86
2019-01-16T14:55:00.000000000Z,108.850,55
2019-01-16T15:00:00.000000000Z,108.821,88
2019-01-16T15:05:00.000000000Z,108.847,81
2019-01-16T15:10:00.000000000Z,108.899,72
2019-01-16T15:15:00.000000000Z,108.894,97
2019-01-16T15:20:00.000000000Z,108.840,113
2019-01-16T15:25:00.000000000Z,108.857,87
2019-01-16T15:30:00.000000000Z,108.774,157
2019-01-16T15:35:00.000000000Z,108.715,132
2019-01-16T15:40:00.000000000Z,108.712,162
2019-01-16T15:45:00.000000000Z,108.721,112
2019-01-16T15:50:00.000000000Z,108.748,83
2019-01-16T15:55:00.000000000Z,108.854,232
2019-01-16T16:00:00.000000000Z,108.812,209
2019-01-16T16:05:00.000000000Z,108.792,93
2019-01-16T16:10:00.000000000Z,108.818,77
2019-01-16T16:15:00.000000000Z,108.854,97
2019-01-16T16:20:00.000000000Z,108.842,45
2019-01-16T16:25:00.000000000Z,108.865,113
2019-01-16T16:30:00.000000000Z,108.884,135
2019-01-16T16:35:00.000000000Z,108.859,113
2019-01-16T16:40:00.000000000Z,108.847,91
2019-01-16T16:45:00.000000000Z,108.814,75
2019-01-16T16:50:00.000000000Z,108.832,74
2019-01-16T16:55:00.000000000Z,108.843,111
2019-01-16T17:00:00.000000000Z,108.827,97
2019-01-16T17:05:00.000000000Z,108.844,45
2019-01-16T17:10:00.000000000Z,108.830,68
2019-01-16T17:15:00.000000000Z,108.833,87
2019-01-16T17:20:00.000000000Z,108.826,51
2019-01-16T17:25:00.000000000Z,108.831,42
2019-01-16T17:30:00.000000000Z,108.901,98
2019-01-16T17:35:00.000000000Z,108.882,104
2019-01-16T17:40:00.000000000Z,108.936,95
2019-01-16T17:45:00.000000000Z,108.942,48
2019-01-16T17:50:00.000000000Z,108.962,86
2019-01-16T17:55:00.000000000Z,108.968,63
2019-01-16T18:00:00.000000000Z,108.960,63
2019-01-16T18:05:00.000000000Z,108.936,42
2019-01-16T18:10:00.000000000Z,108.904,81
2019-01-16T18:15:00.000000000Z,108.880,26
2019-01-16T18:20:00.000000000Z,108.885,30
2019-01-16T18:25:00.000000000Z,108.905,44
2019-01-16T18:30:00.000000000Z,108.891,60
2019-01-16T18:35:00.000000000Z,108.900,42
2019-01-16T18:40:00.000000000Z,108.873,30
2019-01-16T18:45:00.000000000Z,108.867,70
2019-01-16T18:50:00.000000000Z,108.862,14
2019-01-16T18:55:00.000000000Z,108.862,28
2019-01-16T19:00:00.000000000Z,108.882,68
2019-01-16T19:05:00.000000000Z,108.855,93
2019-01-16T19:10:00.000000000Z,108.843,51
2019-01-16T19:15:00.000000000Z,108.913,164
2019-01-16T19:20:00.000000000Z,108.929,106
2019-01-16T19:25:00.000000000Z,108.942,51
2019-01-16T19:30:00.000000000Z,108.960,71
2019-01-16T19:35:00.000000000Z,108.962,44
2019-01-16T19:40:00.000000000Z,108.952,24
2019-01-16T19:45:00.000000000Z,108.952,22
2019-01-16T19:50:00.000000000Z,108.886,118
2019-01-16T19:55:00.000000000Z,108.918,153
2019-01-16T20:00:00.000000000Z,108.962,248
2019-01-16T20:05:00.000000000Z,108.981,125
2019-01-16T20:10:00.000000000Z,108.929,117
2019-01-16T20:15:00.000000000Z,109.004,116
2019-01-16T20:20:00.000000000Z,109.090,187
2019-01-16T20:25:00.000000000Z,109.153,231
2019-01-16T20:30:00.000000000Z,109.017,387
2019-01-16T20:35:00.000000000Z,109.072,159
2019-01-16T20:40:00.000000000Z,109.040,106
2019-01-16T20:45:00.000000000Z,109.041,127
2019-01-16T20:50:00.000000000Z,109.044,96
2019-01-16T20:55:00.000000000Z,109.032,173
2019-01-16T21:00:00.000000000Z,109.013,62
2019-01-16T21:05:00.000000000Z,109.016,35
2019-01-16T21:10:00.000000000Z,109.016,30
2019-01-16T21:15:00.000000000Z,109.056,64
2019-01-16T21:20:00.000000000Z,109.070,40
2019-01-16T21:25:00.000000000Z,109.161,170
2019-01-16T21:30:00.000000000Z,109.158,74
2019-01-16T21:35:00.000000000Z,109.164,86
2019-01-16T21:40:00.000000000Z,109.160,85
2019-01-16T21:45:00.000000000Z,109.131,105
2019-01-16T21:50:00.000000000Z,109.100,78
2019-01-16T21:55:00.000000000Z,109.089,19
2019-01-16T22:00:00.000000000Z,109.072,54
2019-01-16T22:05:00.000000000Z,109.070,12
2019-01-16T22:10:00.000000000Z,109.060,33
2019-01-16T22:15:00.000000000Z,109.068,11
2019-01-16T22:20:00.000000000Z,109.068,16
2019-01-16T22:25:00.000000000Z,109.068,2
2019-01-16T22:30:00.000000000Z,109.076,7
2019-01-16T22:35:00.000000000Z,109.076,4
2019-01-16T22:40:00.000000000Z,109.076,4
2019-01-16T22:45:00.000000000Z,109.110,39
2019-01-16T22:50:00.000000000Z,109.109,4
2019-01-16T22:55:00.000000000Z,109.121,42
2019-01-16T23:00:00.000000000Z,109.104,39
2019-01-16T23:05:00.000000000Z,109.079,16
2019-01-16T23:10:00.000000000Z,109.096,25
2019-01-16T23:15:00.000000000Z,109.098,7
2019-01-16T23:20:00.000000000Z,109.076,19
2019-01-16T23:25:00.000000000Z,109.072,24
2019-01-16T23:30:00.000000000Z,109.086,23
2019-01-16T23:35:00.000000000Z,109.032,37
2019-01-16T23:40:00.000000000Z,109.038,36
2019-01-16T23:45:00.000000000Z,109.020,66
2019-01-16T23:50:00.000000000Z,109.034,59
2019-01-16T23:55:00.000000000Z,109.043,57
2019-01-17T00:00:00.000000000Z,109.060,112
2019-01-17T00:05:00.000000000Z,108.978,181
2019-01-17T00:10:00.000000000Z,108.986,77
2019-01-17T00:15:00.000000000Z,109.004,93
2019-01-17T00:20:00.000000000Z,108.974,76
2019-01-17T00:25:00.000000000Z,109.004,50
2019-01-17T00:30:00.000000000Z,108.953,71
2019-01-17T00:35:00.000000000Z,108.964,99
2019-01-17T00:40:00.000000000Z,108.981,79
2019-01-17T00:45:00.000000000Z,108.957,93
2019-01-17T00:50:00.000000000Z,108.930,99
2019-01-17T00:55:00.000000000Z,108.910,94
2019-01-17T01:00:00.000000000Z,108.914,145
2019-01-17T01:05:00.000000000Z,108.945,99
2019-01-17T01:10:00.000000000Z,108.930,48
2019-01-17T01:15:00.000000000Z,108.928,114
2019-01-17T01:20:00.000000000Z,108.925,59
2019-01-17T01:25:00.000000000Z,108.939,66
2019-01-17T01:30:00.000000000Z,108.871,98
2019-01-17T01:35:00.000000000Z,108.862,81
2019-01-17T01:40:00.000000000Z,108.844,138
2019-01-17T01:45:00.000000000Z,108.857,83
2019-01-17T01:50:00.000000000Z,108.875,93
2019-01-17T01:55:00.000000000Z,108.904,50
2019-01-17T02:00:00.000000000Z,108.906,45
2019-01-17T02:05:00.000000000Z,108.914,35
2019-01-17T02:10:00.000000000Z,108.861,73
2019-01-17T02:15:00.000000000Z,108.886,61
2019-01-17T02:20:00.000000000Z,108.920,72
2019-01-17T02:25:00.000000000Z,108.957,120
2019-01-17T02:30:00.000000000Z,108.936,71
2019-01-17T02:35:00.000000000Z,108.944,45
2019-01-17T02:40:00.000000000Z,108.942,53
2019-01-17T02:45:00.000000000Z,108.946,77
2019-01-17T02:50:00.000000000Z,108.962,21
2019-01-17T02:55:00.000000000Z,109.014,89
2019-01-17T03:00:00.000000000Z,108.978,53
2019-01-17T03:05:00.000000000Z,108.982,46
2019-01-17T03:10:00.000000000Z,108.970,27
2019-01-17T03:15:00.000000000Z,108.970,22
2019-01-17T03:20:00.000000000Z,108.989,38
2019-01-17T03:25:00.000000000Z,109.014,66
2019-01-17T03:30:00.000000000Z,109.020,58
2019-01-17T03:35:00.000000000Z,108.992,40
2019-01-17T03:40:00.000000000Z,108.992,20
2019-01-17T03:45:00.000000000Z,108.977,30
2019-01-17T03:50:00.000000000Z,108.982,26
2019-01-17T03:55:00.000000000Z,108.984,27
2019-01-17T04:00:00.000000000Z,109.053,82
2019-01-17T04:05:00.000000000Z,109.048,30
2019-01-17T04:10:00.000000000Z,109.056,45
2019-01-17T04:15:00.000000000Z,109.041,30
2019-01-17T04:20:00.000000000Z,109.034,29
2019-01-17T04:25:00.000000000Z,109.022,55
2019-01-17T04:30:00.000000000Z,109.049,45
2019-01-17T04:35:00.000000000Z,109.040,16
2019-01-17T04:40:00.000000000Z,109.008,75
2019-01-17T04:45:00.000000000Z,108.996,70
2019-01-17T04:50:00.000000000Z,109.001,58
2019-01-17T04:55:00.000000000Z,109.011,14
2019-01-17T05:00:00.000000000Z,109.018,29
2019-01-17T05:05:00.000000000Z,109.014,38
2019-01-17T05:10:00.000000000Z,109.001,35
2019-01-17T05:15:00.000000000Z,108.982,26
2019-01-17T05:20:00.000000000Z,108.990,19
2019-01-17T05:25:00.000000000Z,108.984,26
2019-01-17T05:30:00.000000000Z,108.982,23
2019-01-17T05:35:00.000000000Z,108.986,26
2019-01-17T05:40:00.000000000Z,108.972,30
2019-01-17T05:45:00.000000000Z,108.962,12
2019-01-17T05:50:00.000000000Z,108.966,32
2019-01-17T05:55:00.000000000Z,108.946,12
2019-01-17T06:00:00.000000000Z,108.918,72
2019-01-17T06:05:00.000000000Z,108.929,48
2019-01-17T06:10:00.000000000Z,108.916,37
2019-01-17T06:15:00.000000000Z,108.920,29
2019-01-17T06:20:00.000000000Z,108.915,20
2019-01-17T06:25:00.000000000Z,108.902,27
2019-01-17T06:30:00.000000000Z,108.910,5
2019-01-17T06:35:00.000000000Z,108.904,10
2019-01-17T06:40:00.000000000Z,108.891,31
2019-01-17T06:45:00.000000000Z,108.884,11
2019-01-17T06:50:00.000000000Z,108.860,40
2019-01-17T06:55:00.000000000Z,108.826,36
2019-01-17T07:00:00.000000000Z,108.849,89
2019-01-17T07:05:00.000000000Z,108.898,107
2019-01-17T07:10:00.000000000Z,108.902,112
2019-01-17T07:15:00.000000000Z,108.890,59
2019-01-17T07:20:00.000000000Z,108.850,102
2019-01-17T07:25:00.000000000Z,108.868,97
2019-01-17T07:30:00.000000000Z,108.894,74
2019-01-17T07:35:00.000000000Z,108.822,170
2019-01-17T07:40:00.000000000Z,108.770,134
2019-01-17T07:45:00.000000000Z,108.775,125
2019-01-17T07:50:00.000000000Z,108.770,93
2019-01-17T07:55:00.000000000Z,108.782,85
2019-01-17T08:00:00.000000000Z,108.810,166
2019-01-17T08:05:00.000000000Z,108.784,98
2019-01-17T08:10:00.000000000Z,108.764,94
2019-01-17T08:15:00.000000000Z,108.730,158
2019-01-17T08:20:00.000000000Z,108.748,95
2019-01-17T08:25:00.000000000Z,108.767,93
2019-01-17T08:30:00.000000000Z,108.784,47
2019-01-17T08:35:00.000000000Z,108.731,128
2019-01-17T08:40:00.000000000Z,108.760,92
2019-01-17T08:45:00.000000000Z,108.770,75
2019-01-17T08:50:00.000000000Z,108.806,94
2019-01-17T08:55:00.000000000Z,108.818,55
2019-01-17T09:00:00.000000000Z,108.829,83
2019-01-17T09:05:00.000000000Z,108.842,33
2019-01-17T09:10:00.000000000Z,108.830,20
2019-01-17T09:15:00.000000000Z,108.807,24
2019-01-17T09:20:00.000000000Z,108.776,59
2019-01-17T09:25:00.000000000Z,108.768,64
2019-01-17T09:30:00.000000000Z,108.789,44
2019-01-17T09:35:00.000000000Z,108.760,50
2019-01-17T09:40:00.000000000Z,108.750,42
2019-01-17T09:45:00.000000000Z,108.763,51
2019-01-17T09:50:00.000000000Z,108.716,62
2019-01-17T09:55:00.000000000Z,108.737,46
2019-01-17T10:00:00.000000000Z,108.776,64
2019-01-17T10:05:00.000000000Z,108.768,43
2019-01-17T10:10:00.000000000Z,108.753,56
2019-01-17T10:15:00.000000000Z,108.772,42
2019-01-17T10:20:00.000000000Z,108.790,67
2019-01-17T10:25:00.000000000Z,108.802,48
2019-01-17T10:30:00.000000000Z,108.794,37
2019-01-17T10:35:00.000000000Z,108.778,62
2019-01-17T10:40:00.000000000Z,108.764,58
2019-01-17T10:45:00.000000000Z,108.779,44
2019-01-17T10:50:00.000000000Z,108.790,46
2019-01-17T10:55:00.000000000Z,108.818,46
2019-01-17T11:00:00.000000000Z,108.811,47
2019-01-17T11:05:00.000000000Z,108.802,18
2019-01-17T11:10:00.000000000Z,108.774,32
2019-01-17T11:15:00.000000000Z,108.792,35
2019-01-17T11:20:00.000000000Z,108.771,41
2019-01-17T11:25:00.000000000Z,108.796,64
2019-01-17T11:30:00.000000000Z,108.798,43
2019-01-17T11:35:00.000000000Z,108.820,56
2019-01-17T11:40:00.000000000Z,108.838,98
2019-01-17T11:45:00.000000000Z,108.833,77
2019-01-17T11:50:00.000000000Z,108.833,28
2019-01-17T11:55:00.000000000Z,108.877,52
2019-01-17T12:00:00.000000000Z,108.876,55
2019-01-17T12:05:00.000000000Z,108.848,62
2019-01-17T12:10:00.000000000Z,108.842,37
2019-01-17T12:15:00.000000000Z,108.782,92
2019-01-17T12:20:00.000000000Z,108.784,61
2019-01-17T12:25:00.000000000Z,108.808,53
2019-01-17T12:30:00.000000000Z,108.811,47
2019-01-17T12:35:00.000000000Z,108.748,68
2019-01-17T12:40:00.000000000Z,108.754,67
2019-01-17T12:45:00.000000000Z,108.754,34
2019-01-17T12:50:00.000000000Z,108.732,51
2019-01-17T12:55:00.000000000Z,108.742,36
2019-01-17T13:00:00.000000000Z,108.760,58
2019-01-17T13:05:00.000000000Z,108.760,55
2019-01-17T13:10:00.000000000Z,108.768,56
2019-01-17T13:15:00.000000000Z,108.764,40
2019-01-17T13:20:00.000000000Z,108.744,72
2019-01-17T13:25:00.000000000Z,108.730,80
2019-01-17T13:30:00.000000000Z,108.869,358
2019-01-17T13:35:00.000000000Z,108.855,195
2019-01-17T13:40:00.000000000Z,108.848,93
2019-01-17T13:45:00.000000000Z,108.828,82
2019-01-17T13:50:00.000000000Z,108.833,80
2019-01-17T13:55:00.000000000Z,108.848,80
2019-01-17T14:00:00.000000000Z,108.808,100
2019-01-17T14:05:00.000000000Z,108.804,82
2019-01-17T14:10:00.000000000Z,108.830,81
2019-01-17T14:15:00.000000000Z,108.833,68
2019-01-17T14:20:00.000000000Z,108.816,86
2019-01-17T14:25:00.000000000Z,108.820,80
2019-01-17T14:30:00.000000000Z,108.864,217
2019-01-17T14:35:00.000000000Z,108.856,202
2019-01-17T14:40:00.000000000Z,108.865,136
2019-01-17T14:45:00.000000000Z,108.920,183
2019-01-17T14:50:00.000000000Z,108.917,133
2019-01-17T14:55:00.000000000Z,108.948,154
2019-01-17T15:00:00.000000000Z,108.921,147
2019-01-17T15:05:00.000000000Z,108.922,120
2019-01-17T15:10:00.000000000Z,108.942,94
2019-01-17T15:15:00.000000000Z,108.968,212
2019-01-17T15:20:00.000000000Z,108.960,149
2019-01-17T15:25:00.000000000Z,108.984,145
2019-01-17T15:30:00.000000000Z,108.970,147
2019-01-17T15:35:00.000000000Z,108.972,128
2019-01-17T15:40:00.000000000Z,108.989,129
2019-01-17T15:45:00.000000000Z,108.977,108
2019-01-17T15:50:00.000000000Z,108.996,75
2019-01-17T15:55:00.000000000Z,109.010,129
2019-01-17T16:00:00.000000000Z,109.007,78
2019-01-17T16:05:00.000000000Z,109.095,197
2019-01-17T16:10:00.000000000Z,109.038,138
2019-01-17T16:15:00.000000000Z,109.016,145
2019-01-17T16:20:00.000000000Z,108.973,114
2019-01-17T16:25:00.000000000Z,109.042,114
2019-01-17T16:30:00.000000000Z,109.038,94
2019-01-17T16:35:00.000000000Z,109.071,65
2019-01-17T16:40:00.000000000Z,109.073,37
2019-01-17T16:45:00.000000000Z,109.046,67
2019-01-17T16:50:00.000000000Z,109.026,45
2019-01-17T16:55:00.000000000Z,109.011,65
2019-01-17T17:00:00.000000000Z,109.024,40
2019-01-17T17:05:00.000000000Z,109.017,31
2019-01-17T17:10:00.000000000Z,109.058,54
2019-01-17T17:15:00.000000000Z,109.052,42
2019-01-17T17:20:00.000000000Z,109.048,59
2019-01-17T17:25:00.000000000Z,109.037,46
2019-01-17T17:30:00.000000000Z,109.064,45
2019-01-17T17:35:00.000000000Z,109.025,50
2019-01-17T17:40:00.000000000Z,109.013,49
2019-01-17T17:45:00.000000000Z,109.014,76
2019-01-17T17:50:00.000000000Z,108.996,40
2019-01-17T17:55:00.000000000Z,108.979,73
2019-01-17T18:00:00.000000000Z,108.980,60
2019-01-17T18:05:00.000000000Z,108.954,62
2019-01-17T18:10:00.000000000Z,108.955,28
2019-01-17T18:15:00.000000000Z,108.990,74
2019-01-17T18:20:00.000000000Z,109.037,82
2019-01-17T18:25:00.000000000Z,109.038,61
2019-01-17T18:30:00.000000000Z,109.041,49
2019-01-17T18:35:00.000000000Z,109.032,41
2019-01-17T18:40:00.000000000Z,108.984,84
2019-01-17T18:45:00.000000000Z,108.992,67
2019-01-17T18:50:00.000000000Z,109.008,75
2019-01-17T18:55:00.000000000Z,109.014,44
2019-01-17T19:00:00.000000000Z,109.040,59
2019-01-17T19:05:00.000000000Z,109.030,62
2019-01-17T19:10:00.000000000Z,109.008,42
2019-01-17T19:15:00.000000000Z,108.989,43
2019-01-17T19:20:00.000000000Z,108.956,68
2019-01-17T19:25:00.000000000Z,108.974,57
2019-01-17T19:30:00.000000000Z,108.978,46
2019-01-17T19:35:00.000000000Z,109.106,403
2019-01-17T19:40:00.000000000Z,109.342,584
2019-01-17T19:45:00.000000000Z,109.360,618
2019-01-17T19:50:00.000000000Z,109.338,437
2019-01-17T19:55:00.000000000Z,109.239,1104
2019-01-17T20:00:00.000000000Z,109.171,647
2019-01-17T20:05:00.000000000Z,109.170,314
2019-01-17T20:10:00.000000000Z,109.168,342
2019-01-17T20:15:00.000000000Z,109.186,226
2019-01-17T20:20:00.000000000Z,109.244,155
2019-01-17T20:25:00.000000000Z,109.274,249
2019-01-17T20:30:00.000000000Z,109.273,161
2019-01-17T20:35:00.000000000Z,109.240,103
2019-01-17T20:40:00.000000000Z,109.225,90
2019-01-17T20:45:00.000000000Z,109.216,78
2019-01-17T20:50:00.000000000Z,109.202,91
2019-01-17T20:55:00.000000000Z,109.236,129
2019-01-17T21:00:00.000000000Z,109.186,222
2019-01-17T21:05:00.000000000Z,109.182,46
2019-01-17T21:10:00.000000000Z,109.204,29
2019-01-17T21:15:00.000000000Z,109.202,33
2019-01-17T21:20:00.000000000Z,109.202,12
2019-01-17T21:25:00.000000000Z,109.198,16
2019-01-17T21:30:00.000000000Z,109.168,44
2019-01-17T21:35:00.000000000Z,109.186,25
2019-01-17T21:40:00.000000000Z,109.190,30
2019-01-17T21:45:00.000000000Z,109.243,66
2019-01-17T21:50:00.000000000Z,109.242,80
2019-01-17T21:55:00.000000000Z,109.258,38
2019-01-17T22:00:00.000000000Z,109.276,30
2019-01-17T22:05:00.000000000Z,109.244,56
2019-01-17T22:10:00.000000000Z,109.236,6
2019-01-17T22:15:00.000000000Z,109.235,18
2019-01-17T22:20:00.000000000Z,109.236,8
2019-01-17T22:25:00.000000000Z,109.230,11
2019-01-17T22:30:00.000000000Z,109.228,8
2019-01-17T22:35:00.000000000Z,109.220,8
2019-01-17T22:40:00.000000000Z,109.228,26
2019-01-17T22:45:00.000000000Z,109.224,7
2019-01-17T22:50:00.000000000Z,109.214,14
2019-01-17T22:55:00.000000000Z,109.200,11
2019-01-17T23:00:00.000000000Z,109.152,75
2019-01-17T23:05:00.000000000Z,109.155,34
2019-01-17T23:10:00.000000000Z,109.112,71
2019-01-17T23:15:00.000000000Z,109.095,81
2019-01-17T23:20:00.000000000Z,109.098,45
2019-01-17T23:25:00.000000000Z,109.136,66
2019-01-17T23:30:00.000000000Z,109.110,60
2019-01-17T23:35:00.000000000Z,109.119,38
2019-01-17T23:40:00.000000000Z,109.097,43
2019-01-17T23:45:00.000000000Z,109.143,88
2019-01-17T23:50:00.000000000Z,109.145,25
2019-01-17T23:55:00.000000000Z,109.145,54
2019-01-18T00:00:00.000000000Z,109.214,143
2019-01-18T00:05:00.000000000Z,109.218,151
2019-01-18T00:10:00.000000000Z,109.222,99
