time,GBP_USD_close,GBP_USD_volume
2019-01-16T12:00:00.000000000Z,1.28420,242
2019-01-16T12:05:00.000000000Z,1.28454,288
2019-01-16T12:10:00.000000000Z,1.28456,330
2019-01-16T12:15:00.000000000Z,1.28460,422
2019-01-16T12:20:00.000000000Z,1.28438,325
2019-01-16T12:25:00.000000000Z,1.28428,307
2019-01-16T12:30:00.000000000Z,1.28426,203
2019-01-16T12:35:00.000000000Z,1.28481,348
2019-01-16T12:40:00.000000000Z,1.28719,3165
2019-01-16T12:45:00.000000000Z,1.28664,913
2019-01-16T12:50:00.000000000Z,1.28642,1025
2019-01-16T12:55:00.000000000Z,1.28755,732
2019-01-16T13:00:00.000000000Z,1.28736,1740
2019-01-16T13:05:00.000000000Z,1.28685,651
2019-01-16T13:10:00.000000000Z,1.28555,569
2019-01-16T13:15:00.000000000Z,1.28657,520
2019-01-16T13:20:00.000000000Z,1.28622,495
2019-01-16T13:25:00.000000000Z,1.28592,641
2019-01-16T13:30:00.000000000Z,1.28520,368
2019-01-16T13:35:00.000000000Z,1.28518,423
2019-01-16T13:40:00.000000000Z,1.28504,349
2019-01-16T13:45:00.000000000Z,1.28532,258
2019-01-16T13:50:00.000000000Z,1.28566,233
2019-01-16T13:55:00.000000000Z,1.28504,376
2019-01-16T14:00:00.000000000Z,1.28496,252
2019-01-16T14:05:00.000000000Z,1.28590,237
2019-01-16T14:10:00.000000000Z,1.28622,599
2019-01-16T14:15:00.000000000Z,1.28694,683
2019-01-16T14:20:00.000000000Z,1.28642,563
2019-01-16T14:25:00.000000000Z,1.28660,339
2019-01-16T14:30:00.000000000Z,1.28714,338
2019-01-16T14:35:00.000000000Z,1.28718,422
2019-01-16T14:40:00.000000000Z,1.28766,339
2019-01-16T14:45:00.000000000Z,1.28856,669
2019-01-16T14:50:00.000000000Z,1.28812,581
2019-01-16T14:55:00.000000000Z,1.28849,529
2019-01-16T15:00:00.000000000Z,1.28875,533
2019-01-16T15:05:00.000000000Z,1.28802,437
2019-01-16T15:10:00.000000000Z,1.28745,410
2019-01-16T15:15:00.000000000Z,1.28752,402
2019-01-16T15:20:00.000000000Z,1.28740,343
2019-01-16T15:25:00.000000000Z,1.28698,286
2019-01-16T15:30:00.000000000Z,1.28743,380
2019-01-16T15:35:00.000000000Z,1.28790,250
2019-01-16T15:40:00.000000000Z,1.28828,356
2019-01-16T15:45:00.000000000Z,1.28783,445
2019-01-16T15:50:00.000000000Z,1.28656,610
2019-01-16T15:55:00.000000000Z,1.28602,772
2019-01-16T16:00:00.000000000Z,1.28604,392
2019-01-16T16:05:00.000000000Z,1.28654,297
2019-01-16T16:10:00.000000000Z,1.28688,387
2019-01-16T16:15:00.000000000Z,1.28727,310
2019-01-16T16:20:00.000000000Z,1.28710,244
2019-01-16T16:25:00.000000000Z,1.28642,406
2019-01-16T16:30:00.000000000Z,1.28632,241
2019-01-16T16:35:00.000000000Z,1.28607,406
2019-01-16T16:40:00.000000000Z,1.28642,318
2019-01-16T16:45:00.000000000Z,1.28673,244
2019-01-16T16:50:00.000000000Z,1.28612,180
2019-01-16T16:55:00.000000000Z,1.28610,177
2019-01-16T17:00:00.000000000Z,1.28535,389
2019-01-16T17:05:00.000000000Z,1.28504,294
2019-01-16T17:10:00.000000000Z,1.28564,422
2019-01-16T17:15:00.000000000Z,1.28677,1936
2019-01-16T17:20:00.000000000Z,1.28692,1170
2019-01-16T17:25:00.000000000Z,1.28605,246
2019-01-16T17:30:00.000000000Z,1.28549,429
2019-01-16T17:35:00.000000000Z,1.28525,425
2019-01-16T17:40:00.000000000Z,1.28554,190
2019-01-16T17:45:00.000000000Z,1.28462,474
2019-01-16T17:50:00.000000000Z,1.28544,307
2019-01-16T17:55:00.000000000Z,1.28538,286
2019-01-16T18:00:00.000000000Z,1.28518,276
2019-01-16T18:05:00.000000000Z,1.28534,95
2019-01-16T18:10:00.000000000Z,1.28577,108
2019-01-16T18:15:00.000000000Z,1.28527,247
2019-01-16T18:20:00.000000000Z,1.28460,316
2019-01-16T18:25:00.000000000Z,1.28496,135
2019-01-16T18:30:00.000000000Z,1.28573,247
2019-01-16T18:35:00.000000000Z,1.28582,166
2019-01-16T18:40:00.000000000Z,1.28576,123
2019-01-16T18:45:00.000000000Z,1.28588,236
2019-01-16T18:50:00.000000000Z,1.28560,134
2019-01-16T18:55:00.000000000Z,1.28604,178
2019-01-16T19:00:00.000000000Z,1.28593,402
2019-01-16T19:05:00.000000000Z,1.28562,545
2019-01-16T19:10:00.000000000Z,1.28582,396
2019-01-16T19:15:00.000000000Z,1.28616,2874
2019-01-16T19:20:00.000000000Z,1.28624,779
2019-01-16T19:25:00.000000000Z,1.28651,565
2019-01-16T19:30:00.000000000Z,1.28748,666
2019-01-16T19:35:00.000000000Z,1.28748,280
2019-01-16T19:40:00.000000000Z,1.28784,325
2019-01-16T19:45:00.000000000Z,1.28775,212
2019-01-16T19:50:00.000000000Z,1.28740,259
2019-01-16T19:55:00.000000000Z,1.28706,289
2019-01-16T20:00:00.000000000Z,1.28718,335
2019-01-16T20:05:00.000000000Z,1.28811,357
2019-01-16T20:10:00.000000000Z,1.28867,175
2019-01-16T20:15:00.000000000Z,1.28946,492
2019-01-16T20:20:00.000000000Z,1.28858,416
2019-01-16T20:25:00.000000000Z,1.28858,355
2019-01-16T20:30:00.000000000Z,1.28764,542
2019-01-16T20:35:00.000000000Z,1.28758,281
2019-01-16T20:40:00.000000000Z,1.28727,295
2019-01-16T20:45:00.000000000Z,1.28709,230
2019-01-16T20:50:00.000000000Z,1.28755,244
2019-01-16T20:55:00.000000000Z,1.28812,227
2019-01-16T21:00:00.000000000Z,1.28844,298
2019-01-16T21:05:00.000000000Z,1.28804,116
2019-01-16T21:10:00.000000000Z,1.28790,209
2019-01-16T21:15:00.000000000Z,1.28778,130
2019-01-16T21:20:00.000000000Z,1.28760,90
2019-01-16T21:25:00.000000000Z,1.28760,27
2019-01-16T21:30:00.000000000Z,1.28760,67
2019-01-16T21:35:00.000000000Z,1.28768,56
2019-01-16T21:40:00.000000000Z,1.28746,47
2019-01-16T21:45:00.000000000Z,1.28756,122
2019-01-16T21:50:00.000000000Z,1.28758,216
2019-01-16T21:55:00.000000000Z,1.28783,49
2019-01-16T22:00:00.000000000Z,1.28828,25
2019-01-16T22:05:00.000000000Z,1.28836,7
2019-01-16T22:10:00.000000000Z,1.28800,68
2019-01-16T22:15:00.000000000Z,1.28807,5
2019-01-16T22:20:00.000000000Z,1.28808,10
2019-01-16T22:25:00.000000000Z,1.28845,8
2019-01-16T22:30:00.000000000Z,1.28827,14
2019-01-16T22:35:00.000000000Z,1.28800,9
2019-01-16T22:40:00.000000000Z,1.28793,5
2019-01-16T22:45:00.000000000Z,1.28830,5
2019-01-16T22:50:00.000000000Z,1.28816,8
2019-01-16T22:55:00.000000000Z,1.28781,7
2019-01-16T23:00:00.000000000Z,1.28787,24
2019-01-16T23:05:00.000000000Z,1.28829,10
2019-01-16T23:10:00.000000000Z,1.28820,134
2019-01-16T23:15:00.000000000Z,1.28820,190
2019-01-16T23:20:00.000000000Z,1.28832,363
2019-01-16T23:25:00.000000000Z,1.28842,941
2019-01-16T23:30:00.000000000Z,1.28864,617
2019-01-16T23:35:00.000000000Z,1.28902,853
2019-01-16T23:40:00.000000000Z,1.28904,1112
2019-01-16T23:45:00.000000000Z,1.28864,655
2019-01-16T23:50:00.000000000Z,1.28842,372
2019-01-16T23:55:00.000000000Z,1.28884,857
2019-01-17T00:00:00.000000000Z,1.28814,554
2019-01-17T00:05:00.000000000Z,1.28830,320
2019-01-17T00:10:00.000000000Z,1.28813,268
2019-01-17T00:15:00.000000000Z,1.28804,335
2019-01-17T00:20:00.000000000Z,1.28784,222
2019-01-17T00:25:00.000000000Z,1.28812,134
2019-01-17T00:30:00.000000000Z,1.28788,147
2019-01-17T00:35:00.000000000Z,1.28790,171
2019-01-17T00:40:00.000000000Z,1.28790,127
2019-01-17T00:45:00.000000000Z,1.28803,153
2019-01-17T00:50:00.000000000Z,1.28806,195
2019-01-17T00:55:00.000000000Z,1.28841,328
2019-01-17T01:00:00.000000000Z,1.28830,198
2019-01-17T01:05:00.000000000Z,1.28805,118
2019-01-17T01:10:00.000000000Z,1.28814,101
2019-01-17T01:15:00.000000000Z,1.28820,251
2019-01-17T01:20:00.000000000Z,1.28812,203
2019-01-17T01:25:00.000000000Z,1.28842,86
2019-01-17T01:30:00.000000000Z,1.28832,279
2019-01-17T01:35:00.000000000Z,1.28823,137
2019-01-17T01:40:00.000000000Z,1.28842,89
2019-01-17T01:45:00.000000000Z,1.28816,128
2019-01-17T01:50:00.000000000Z,1.28838,252
2019-01-17T01:55:00.000000000Z,1.28846,219
2019-01-17T02:00:00.000000000Z,1.28838,173
2019-01-17T02:05:00.000000000Z,1.28848,55
2019-01-17T02:10:00.000000000Z,1.28856,232
2019-01-17T02:15:00.000000000Z,1.28875,104
2019-01-17T02:20:00.000000000Z,1.28861,112
2019-01-17T02:25:00.000000000Z,1.28836,170
2019-01-17T02:30:00.000000000Z,1.28818,240
2019-01-17T02:35:00.000000000Z,1.28763,171
2019-01-17T02:40:00.000000000Z,1.28718,272
2019-01-17T02:45:00.000000000Z,1.28756,75
2019-01-17T02:50:00.000000000Z,1.28758,91
2019-01-17T02:55:00.000000000Z,1.28760,114
2019-01-17T03:00:00.000000000Z,1.28756,73
2019-01-17T03:05:00.000000000Z,1.28722,89
2019-01-17T03:10:00.000000000Z,1.28732,81
2019-01-17T03:15:00.000000000Z,1.28728,103
2019-01-17T03:20:00.000000000Z,1.28719,110
2019-01-17T03:25:00.000000000Z,1.28715,72
2019-01-17T03:30:00.000000000Z,1.28694,125
2019-01-17T03:35:00.000000000Z,1.28706,45
2019-01-17T03:40:00.000000000Z,1.28726,108
2019-01-17T03:45:00.000000000Z,1.28722,52
2019-01-17T03:50:00.000000000Z,1.28716,104
2019-01-17T03:55:00.000000000Z,1.28732,150
2019-01-17T04:00:00.000000000Z,1.28722,316
2019-01-17T04:05:00.000000000Z,1.28710,120
2019-01-17T04:10:00.000000000Z,1.28720,104
2019-01-17T04:15:00.000000000Z,1.28683,128
2019-01-17T04:20:00.000000000Z,1.28680,93
2019-01-17T04:25:00.000000000Z,1.28683,177
2019-01-17T04:30:00.000000000Z,1.28682,123
2019-01-17T04:35:00.000000000Z,1.28698,171
2019-01-17T04:40:00.000000000Z,1.28736,85
2019-01-17T04:45:00.000000000Z,1.28680,164
2019-01-17T04:50:00.000000000Z,1.28702,136
2019-01-17T04:55:00.000000000Z,1.28700,141
2019-01-17T05:00:00.000000000Z,1.28693,129
2019-01-17T05:05:00.000000000Z,1.28654,165
2019-01-17T05:10:00.000000000Z,1.28666,191
2019-01-17T05:15:00.000000000Z,1.28692,180
2019-01-17T05:20:00.000000000Z,1.28726,187
2019-01-17T05:25:00.000000000Z,1.28723,75
2019-01-17T05:30:00.000000000Z,1.28734,299
2019-01-17T05:35:00.000000000Z,1.28749,77
2019-01-17T05:40:00.000000000Z,1.28754,68
2019-01-17T05:45:00.000000000Z,1.28724,232
2019-01-17T05:50:00.000000000Z,1.28752,105
2019-01-17T05:55:00.000000000Z,1.28790,156
2019-01-17T06:00:00.000000000Z,1.28735,127
2019-01-17T06:05:00.000000000Z,1.28721,221
2019-01-17T06:10:00.000000000Z,1.28730,181
2019-01-17T06:15:00.000000000Z,1.28706,131
2019-01-17T06:20:00.000000000Z,1.28714,419
2019-01-17T06:25:00.000000000Z,1.28754,259
2019-01-17T06:30:00.000000000Z,1.28750,165
2019-01-17T06:35:00.000000000Z,1.28767,111
2019-01-17T06:40:00.000000000Z,1.28739,366
2019-01-17T06:45:00.000000000Z,1.28736,75
2019-01-17T06:50:00.000000000Z,1.28672,210
2019-01-17T06:55:00.000000000Z,1.28680,228
2019-01-17T07:00:00.000000000Z,1.28732,249
2019-01-17T07:05:00.000000000Z,1.28717,683
2019-01-17T07:10:00.000000000Z,1.28680,793
2019-01-17T07:15:00.000000000Z,1.28639,412
2019-01-17T07:20:00.000000000Z,1.28610,643
2019-01-17T07:25:00.000000000Z,1.28651,214
2019-01-17T07:30:00.000000000Z,1.28543,321
2019-01-17T07:35:00.000000000Z,1.28563,245
2019-01-17T07:40:00.000000000Z,1.28534,200
2019-01-17T07:45:00.000000000Z,1.28554,268
2019-01-17T07:50:00.000000000Z,1.28569,360
2019-01-17T07:55:00.000000000Z,1.28588,315
2019-01-17T08:00:00.000000000Z,1.28546,540
2019-01-17T08:05:00.000000000Z,1.28531,558
2019-01-17T08:10:00.000000000Z,1.28482,526
2019-01-17T08:15:00.000000000Z,1.28383,800
2019-01-17T08:20:00.000000000Z,1.28432,621
2019-01-17T08:25:00.000000000Z,1.28458,537
2019-01-17T08:30:00.000000000Z,1.28557,547
2019-01-17T08:35:00.000000000Z,1.28566,300
2019-01-17T08:40:00.000000000Z,1.28634,608
2019-01-17T08:45:00.000000000Z,1.28706,746
2019-01-17T08:50:00.000000000Z,1.28694,793
2019-01-17T08:55:00.000000000Z,1.28669,563
2019-01-17T09:00:00.000000000Z,1.28732,527
2019-01-17T09:05:00.000000000Z,1.28754,515
2019-01-17T09:10:00.000000000Z,1.28731,455
2019-01-17T09:15:00.000000000Z,1.28714,418
2019-01-17T09:20:00.000000000Z,1.28762,209
2019-01-17T09:25:00.000000000Z,1.28836,277
2019-01-17T09:30:00.000000000Z,1.28786,314
2019-01-17T09:35:00.000000000Z,1.28711,337
2019-01-17T09:40:00.000000000Z,1.28706,375
2019-01-17T09:45:00.000000000Z,1.28765,520
2019-01-17T09:50:00.000000000Z,1.28730,547
2019-01-17T09:55:00.000000000Z,1.28798,537
2019-01-17T10:00:00.000000000Z,1.28796,345
2019-01-17T10:05:00.000000000Z,1.28800,427
2019-01-17T10:10:00.000000000Z,1.28818,280
2019-01-17T10:15:00.000000000Z,1.28774,457
2019-01-17T10:20:00.000000000Z,1.28736,383
2019-01-17T10:25:00.000000000Z,1.28759,256
2019-01-17T10:30:00.000000000Z,1.28704,291
2019-01-17T10:35:00.000000000Z,1.28790,379
2019-01-17T10:40:00.000000000Z,1.28790,289
2019-01-17T10:45:00.000000000Z,1.28778,254
2019-01-17T10:50:00.000000000Z,1.28785,214
2019-01-17T10:55:00.000000000Z,1.28848,398
2019-01-17T11:00:00.000000000Z,1.28806,399
2019-01-17T11:05:00.000000000Z,1.28768,308
2019-01-17T11:10:00.000000000Z,1.28758,280
2019-01-17T11:15:00.000000000Z,1.28796,257
2019-01-17T11:20:00.000000000Z,1.28796,301
2019-01-17T11:25:00.000000000Z,1.28937,1973
2019-01-17T11:30:00.000000000Z,1.28994,2065
2019-01-17T11:35:00.000000000Z,1.28912,597
2019-01-17T11:40:00.000000000Z,1.28964,604
2019-01-17T11:45:00.000000000Z,1.28882,744
2019-01-17T11:50:00.000000000Z,1.28878,451
2019-01-17T11:55:00.000000000Z,1.28915,474
2019-01-17T12:00:00.000000000Z,1.28910,514
2019-01-17T12:05:00.000000000Z,1.28862,465
2019-01-17T12:10:00.000000000Z,1.28902,324
2019-01-17T12:15:00.000000000Z,1.28864,211
2019-01-17T12:20:00.000000000Z,1.28908,505
2019-01-17T12:25:00.000000000Z,1.29038,646
2019-01-17T12:30:00.000000000Z,1.28996,488
2019-01-17T12:35:00.000000000Z,1.29074,437
2019-01-17T12:40:00.000000000Z,1.29079,786
2019-01-17T12:45:00.000000000Z,1.29005,406
2019-01-17T12:50:00.000000000Z,1.29056,347
2019-01-17T12:55:00.000000000Z,1.29076,354
2019-01-17T13:00:00.000000000Z,1.29215,546
2019-01-17T13:05:00.000000000Z,1.29172,828
2019-01-17T13:10:00.000000000Z,1.29121,559
2019-01-17T13:15:00.000000000Z,1.29167,712
2019-01-17T13:20:00.000000000Z,1.29128,352
2019-01-17T13:25:00.000000000Z,1.29052,871
2019-01-17T13:30:00.000000000Z,1.29027,1243
2019-01-17T13:35:00.000000000Z,1.29006,741
2019-01-17T13:40:00.000000000Z,1.29034,435
2019-01-17T13:45:00.000000000Z,1.29024,536
2019-01-17T13:50:00.000000000Z,1.29086,578
2019-01-17T13:55:00.000000000Z,1.29139,346
2019-01-17T14:00:00.000000000Z,1.29143,541
2019-01-17T14:05:00.000000000Z,1.29114,322
2019-01-17T14:10:00.000000000Z,1.29119,494
2019-01-17T14:15:00.000000000Z,1.29112,318
2019-01-17T14:20:00.000000000Z,1.29094,210
2019-01-17T14:25:00.000000000Z,1.29062,202
2019-01-17T14:30:00.000000000Z,1.29076,335
2019-01-17T14:35:00.000000000Z,1.29127,350
2019-01-17T14:40:00.000000000Z,1.29152,227
2019-01-17T14:45:00.000000000Z,1.29143,299
2019-01-17T14:50:00.000000000Z,1.29171,227
2019-01-17T14:55:00.000000000Z,1.29144,381
2019-01-17T15:00:00.000000000Z,1.29059,565
2019-01-17T15:05:00.000000000Z,1.29060,348
2019-01-17T15:10:00.000000000Z,1.29056,215
2019-01-17T15:15:00.000000000Z,1.29027,483
2019-01-17T15:20:00.000000000Z,1.29034,434
2019-01-17T15:25:00.000000000Z,1.29108,974
2019-01-17T15:30:00.000000000Z,1.29097,250
2019-01-17T15:35:00.000000000Z,1.29035,245
2019-01-17T15:40:00.000000000Z,1.28964,453
2019-01-17T15:45:00.000000000Z,1.28908,866
2019-01-17T15:50:00.000000000Z,1.28942,326
2019-01-17T15:55:00.000000000Z,1.29079,708
2019-01-17T16:00:00.000000000Z,1.29044,423
2019-01-17T16:05:00.000000000Z,1.29136,2051
2019-01-17T16:10:00.000000000Z,1.29136,690
2019-01-17T16:15:00.000000000Z,1.29220,698
2019-01-17T16:20:00.000000000Z,1.29404,640
2019-01-17T16:25:00.000000000Z,1.29300,745
2019-01-17T16:30:00.000000000Z,1.29329,762
2019-01-17T16:35:00.000000000Z,1.29330,376
2019-01-17T16:40:00.000000000Z,1.29322,282
2019-01-17T16:45:00.000000000Z,1.29372,255
2019-01-17T16:50:00.000000000Z,1.29333,200
2019-01-17T16:55:00.000000000Z,1.29381,330
2019-01-17T17:00:00.000000000Z,1.29452,474
2019-01-17T17:05:00.000000000Z,1.29423,443
2019-01-17T17:10:00.000000000Z,1.29452,289
2019-01-17T17:15:00.000000000Z,1.29523,431
2019-01-17T17:20:00.000000000Z,1.29586,540
2019-01-17T17:25:00.000000000Z,1.29536,377
2019-01-17T17:30:00.000000000Z,1.29491,204
2019-01-17T17:35:00.000000000Z,1.29562,347
2019-01-17T17:40:00.000000000Z,1.29590,337
2019-01-17T17:45:00.000000000Z,1.29602,245
2019-01-17T17:50:00.000000000Z,1.29616,208
2019-01-17T17:55:00.000000000Z,1.29618,200
2019-01-17T18:00:00.000000000Z,1.29672,396
2019-01-17T18:05:00.000000000Z,1.29711,553
2019-01-17T18:10:00.000000000Z,1.29776,284
2019-01-17T18:15:00.000000000Z,1.29746,352
2019-01-17T18:20:00.000000000Z,1.29688,359
2019-01-17T18:25:00.000000000Z,1.29684,210
2019-01-17T18:30:00.000000000Z,1.29736,186
2019-01-17T18:35:00.000000000Z,1.29704,299
2019-01-17T18:40:00.000000000Z,1.29765,278
2019-01-17T18:45:00.000000000Z,1.29790,441
2019-01-17T18:50:00.000000000Z,1.29776,274
2019-01-17T18:55:00.000000000Z,1.29746,345
2019-01-17T19:00:00.000000000Z,1.29766,169
2019-01-17T19:05:00.000000000Z,1.29814,500
2019-01-17T19:10:00.000000000Z,1.29820,377
2019-01-17T19:15:00.000000000Z,1.29852,257
2019-01-17T19:20:00.000000000Z,1.29880,240
2019-01-17T19:25:00.000000000Z,1.29850,141
2019-01-17T19:30:00.000000000Z,1.29833,157
2019-01-17T19:35:00.000000000Z,1.29914,591
2019-01-17T19:40:00.000000000Z,1.29930,1281
2019-01-17T19:45:00.000000000Z,1.29978,993
2019-01-17T19:50:00.000000000Z,1.29902,790
2019-01-17T19:55:00.000000000Z,1.29876,1188
2019-01-17T20:00:00.000000000Z,1.29881,677
2019-01-17T20:05:00.000000000Z,1.29879,287
2019-01-17T20:10:00.000000000Z,1.29847,450
2019-01-17T20:15:00.000000000Z,1.29780,648
2019-01-17T20:20:00.000000000Z,1.29760,354
2019-01-17T20:25:00.000000000Z,1.29826,256
2019-01-17T20:30:00.000000000Z,1.29829,279
2019-01-17T20:35:00.000000000Z,1.29806,253
2019-01-17T20:40:00.000000000Z,1.29806,90
2019-01-17T20:45:00.000000000Z,1.29779,142
2019-01-17T20:50:00.000000000Z,1.29770,111
2019-01-17T20:55:00.000000000Z,1.29885,262
2019-01-17T21:00:00.000000000Z,1.29876,204
2019-01-17T21:05:00.000000000Z,1.29877,122
2019-01-17T21:10:00.000000000Z,1.29926,258
2019-01-17T21:15:00.000000000Z,1.29916,118
2019-01-17T21:20:00.000000000Z,1.29870,263
2019-01-17T21:25:00.000000000Z,1.29866,129
2019-01-17T21:30:00.000000000Z,1.29868,104
2019-01-17T21:35:00.000000000Z,1.29860,118
2019-01-17T21:40:00.000000000Z,1.29859,201
2019-01-17T21:45:00.000000000Z,1.29872,311
2019-01-17T21:50:00.000000000Z,1.29854,106
2019-01-17T21:55:00.000000000Z,1.29845,25
2019-01-17T22:00:00.000000000Z,1.29880,5
2019-01-17T22:05:00.000000000Z,1.29854,1
2019-01-17T22:10:00.000000000Z,1.29875,6
2019-01-17T22:15:00.000000000Z,1.29851,2
2019-01-17T22:20:00.000000000Z,1.29849,8
2019-01-17T22:30:00.000000000Z,1.29843,8
2019-01-17T22:35:00.000000000Z,1.29841,21
2019-01-17T22:40:00.000000000Z,1.29839,135
2019-01-17T22:45:00.000000000Z,1.29866,11
2019-01-17T22:50:00.000000000Z,1.29859,9
2019-01-17T22:55:00.000000000Z,1.29854,16
2019-01-17T23:00:00.000000000Z,1.29848,36
2019-01-17T23:05:00.000000000Z,1.29851,6
2019-01-17T23:10:00.000000000Z,1.29840,111
2019-01-17T23:15:00.000000000Z,1.29866,509
2019-01-17T23:20:00.000000000Z,1.29813,439
2019-01-17T23:25:00.000000000Z,1.29803,222
2019-01-17T23:30:00.000000000Z,1.29801,175
2019-01-17T23:35:00.000000000Z,1.29801,161
2019-01-17T23:40:00.000000000Z,1.29808,440
2019-01-17T23:45:00.000000000Z,1.29822,389
2019-01-17T23:50:00.000000000Z,1.29853,103
2019-01-17T23:55:00.000000000Z,1.29836,124
2019-01-18T00:00:00.000000000Z,1.29823,120
2019-01-18T00:05:00.000000000Z,1.29800,82
2019-01-18T00:10:00.000000000Z,1.29760,208
2019-01-18T00:15:00.000000000Z,1.29766,283
2019-01-18T00:20:00.000000000Z,1.29750,415
2019-01-18T00:25:00.000000000Z,1.29758,209
2019-01-18T00:30:00.000000000Z,1.29780,366
2019-01-18T00:35:00.000000000Z,1.29770,157
2019-01-18T00:40:00.000000000Z,1.29759,103
2019-01-18T00:45:00.000000000Z,1.29709,176
2019-01-18T00:50:00.000000000Z,1.29730,423
2019-01-18T00:55:00.000000000Z,1.29760,440
2019-01-18T01:00:00.000000000Z,1.29766,271
2019-01-18T01:05:00.000000000Z,1.29749,305
2019-01-18T01:10:00.000000000Z,1.29789,289
2019-01-18T01:15:00.000000000Z,1.29774,294
2019-01-18T01:20:00.000000000Z,1.29812,160
2019-01-18T01:25:00.000000000Z,1.29806,164
2019-01-18T01:30:00.000000000Z,1.29796,370
2019-01-18T01:35:00.000000000Z,1.29807,170
2019-01-18T01:40:00.000000000Z,1.29806,195
2019-01-18T01:45:00.000000000Z,1.29824,146
2019-01-18T01:50:00.000000000Z,1.29848,118
2019-01-18T01:55:00.000000000Z,1.29864,247
2019-01-18T02:00:00.000000000Z,1.29896,231
2019-01-18T02:05:00.000000000Z,1.29854,257
2019-01-18T02:10:00.000000000Z,1.29899,106
2019-01-18T02:15:00.000000000Z,1.29932,226
2019-01-18T02:20:00.000000000Z,1.29914,141
2019-01-18T02:25:00.000000000Z,1.29894,73
2019-01-18T02:30:00.000000000Z,1.29884,103
2019-01-18T02:35:00.000000000Z,1.29826,118
2019-01-18T02:40:00.000000000Z,1.29785,138
2019-01-18T02:45:00.000000000Z,1.29772,238
2019-01-18T02:50:00.000000000Z,1.29763,224
2019-01-18T02:55:00.000000000Z,1.29726,217
2019-01-18T03:00:00.000000000Z,1.29714,251
2019-01-18T03:05:00.000000000Z,1.29762,202
2019-01-18T03:10:00.000000000Z,1.29762,35
2019-01-18T03:15:00.000000000Z,1.29754,98
2019-01-18T03:20:00.000000000Z,1.29754,59
2019-01-18T03:25:00.000000000Z,1.29718,243
2019-01-18T03:30:00.000000000Z,1.29710,230
2019-01-18T03:35:00.000000000Z,1.29697,327
2019-01-18T03:40:00.000000000Z,1.29708,151
2019-01-18T03:45:00.000000000Z,1.29730,222
2019-01-18T03:50:00.000000000Z,1.29724,106
2019-01-18T03:55:00.000000000Z,1.29720,147
2019-01-18T04:00:00.000000000Z,1.29768,192
2019-01-18T04:05:00.000000000Z,1.29766,64
2019-01-18T04:10:00.000000000Z,1.29728,213
2019-01-18T04:15:00.000000000Z,1.29758,227
2019-01-18T04:20:00.000000000Z,1.29770,50
2019-01-18T04:25:00.000000000Z,1.29780,108
2019-01-18T04:30:00.000000000Z,1.29791,146
2019-01-18T04:35:00.000000000Z,1.29814,105
2019-01-18T04:40:00.000000000Z,1.29824,83
2019-01-18T04:45:00.000000000Z,1.29814,79
2019-01-18T04:50:00.000000000Z,1.29826,31
2019-01-18T04:55:00.000000000Z,1.29848,49
2019-01-18T05:00:00.000000000Z,1.29835,159
2019-01-18T05:05:00.000000000Z,1.29836,34
2019-01-18T05:10:00.000000000Z,1.29826,116
2019-01-18T05:15:00.000000000Z,1.29809,191
2019-01-18T05:20:00.000000000Z,1.29798,112
2019-01-18T05:25:00.000000000Z,1.29799,76
2019-01-18T05:30:00.000000000Z,1.29778,56
2019-01-18T05:35:00.000000000Z,1.29752,96
2019-01-18T05:40:00.000000000Z,1.29756,103
2019-01-18T05:45:00.000000000Z,1.29756,164
2019-01-18T05:50:00.000000000Z,1.29758,77
2019-01-18T05:55:00.000000000Z,1.29758,65
2019-01-18T06:00:00.000000000Z,1.29786,139
2019-01-18T06:05:00.000000000Z,1.29846,202
2019-01-18T06:10:00.000000000Z,1.29842,28
2019-01-18T06:15:00.000000000Z,1.29849,114
2019-01-18T06:20:00.000000000Z,1.29846,103
2019-01-18T06:25:00.000000000Z,1.29846,131
2019-01-18T06:30:00.000000000Z,1.29818,183
2019-01-18T06:35:00.000000000Z,1.29800,88
2019-01-18T06:40:00.000000000Z,1.29762,99
2019-01-18T06:45:00.000000000Z,1.29692,161
2019-01-18T06:50:00.000000000Z,1.29722,190
2019-01-18T06:55:00.000000000Z,1.29760,133
2019-01-18T07:00:00.000000000Z,1.29766,293
2019-01-18T07:05:00.000000000Z,1.29750,206
2019-01-18T07:10:00.000000000Z,1.29722,114
2019-01-18T07:15:00.000000000Z,1.29692,232
2019-01-18T07:20:00.000000000Z,1.29652,187
2019-01-18T07:25:00.000000000Z,1.29649,334
2019-01-18T07:30:00.000000000Z,1.29665,215
2019-01-18T07:35:00.000000000Z,1.29644,206
2019-01-18T07:40:00.000000000Z,1.29666,167
2019-01-18T07:45:00.000000000Z,1.29658,166
2019-01-18T07:50:00.000000000Z,1.29608,295
2019-01-18T07:55:00.000000000Z,1.29541,307
2019-01-18T08:00:00.000000000Z,1.29432,696
2019-01-18T08:05:00.000000000Z,1.29528,583
2019-01-18T08:10:00.000000000Z,1.29503,513
2019-01-18T08:15:00.000000000Z,1.29516,401
2019-01-18T08:20:00.000000000Z,1.29564,345
2019-01-18T08:25:00.000000000Z,1.29515,486
2019-01-18T08:30:00.000000000Z,1.29476,401
2019-01-18T08:35:00.000000000Z,1.29468,429
2019-01-18T08:40:00.000000000Z,1.29435,421
2019-01-18T08:45:00.000000000Z,1.29464,431
