time,EUR_GBP_close,EUR_GBP_volume
2018-04-17T17:09:00.000000000Z,0.86446,6
2018-04-17T17:10:00.000000000Z,0.86454,14
2018-04-17T17:11:00.000000000Z,0.86450,8
2018-04-17T17:12:00.000000000Z,0.86442,5
2018-04-17T17:13:00.000000000Z,0.86442,6
2018-04-17T17:14:00.000000000Z,0.86432,12
2018-04-17T17:15:00.000000000Z,0.86450,15
2018-04-17T17:16:00.000000000Z,0.86459,18
2018-04-17T17:17:00.000000000Z,0.86464,42
2018-04-17T17:18:00.000000000Z,0.86456,27
2018-04-17T17:19:00.000000000Z,0.86465,18
2018-04-17T17:20:00.000000000Z,0.86456,20
2018-04-17T17:21:00.000000000Z,0.86446,13
2018-04-17T17:22:00.000000000Z,0.86444,9
2018-04-17T17:23:00.000000000Z,0.86456,6
2018-04-17T17:24:00.000000000Z,0.86452,13
2018-04-17T17:25:00.000000000Z,0.86456,3
2018-04-17T17:26:00.000000000Z,0.86460,10
2018-04-17T17:27:00.000000000Z,0.86460,4
2018-04-17T17:28:00.000000000Z,0.86459,9
2018-04-17T17:29:00.000000000Z,0.86463,4
2018-04-17T17:30:00.000000000Z,0.86460,3
2018-04-17T17:31:00.000000000Z,0.86459,3
2018-04-17T17:32:00.000000000Z,0.86476,12
2018-04-17T17:33:00.000000000Z,0.86479,11
2018-04-17T17:34:00.000000000Z,0.86476,3
2018-04-17T17:35:00.000000000Z,0.86469,10
2018-04-17T17:36:00.000000000Z,0.86476,10
2018-04-17T17:37:00.000000000Z,0.86480,8
2018-04-17T17:38:00.000000000Z,0.86477,6
2018-04-17T17:39:00.000000000Z,0.86500,9
2018-04-17T17:40:00.000000000Z,0.86494,7
2018-04-17T17:41:00.000000000Z,0.86492,9
2018-04-17T17:42:00.000000000Z,0.86482,18
2018-04-17T17:43:00.000000000Z,0.86486,6
2018-04-17T17:44:00.000000000Z,0.86472,8
2018-04-17T17:45:00.000000000Z,0.86476,5
2018-04-17T17:46:00.000000000Z,0.86471,2
2018-04-17T17:47:00.000000000Z,0.86475,4
2018-04-17T17:48:00.000000000Z,0.86477,3
2018-04-17T17:49:00.000000000Z,0.86480,3
2018-04-17T17:50:00.000000000Z,0.86480,2
2018-04-17T17:51:00.000000000Z,0.86476,5
2018-04-17T17:52:00.000000000Z,0.86471,2
2018-04-17T17:53:00.000000000Z,0.86472,6
2018-04-17T17:54:00.000000000Z,0.86475,10
2018-04-17T17:55:00.000000000Z,0.86475,4
2018-04-17T17:56:00.000000000Z,0.86468,3
2018-04-17T17:57:00.000000000Z,0.86476,3
2018-04-17T17:58:00.000000000Z,0.86480,8
2018-04-17T17:59:00.000000000Z,0.86496,18
2018-04-17T18:00:00.000000000Z,0.86494,19
2018-04-17T18:01:00.000000000Z,0.86502,6
2018-04-17T18:02:00.000000000Z,0.86504,15
2018-04-17T18:03:00.000000000Z,0.86507,5
2018-04-17T18:04:00.000000000Z,0.86511,6
2018-04-17T18:05:00.000000000Z,0.86502,16
2018-04-17T18:06:00.000000000Z,0.86497,8
2018-04-17T18:07:00.000000000Z,0.86494,7
2018-04-17T18:08:00.000000000Z,0.86490,4
2018-04-17T18:09:00.000000000Z,0.86490,4
2018-04-17T18:12:00.000000000Z,0.86492,5
2018-04-17T18:13:00.000000000Z,0.86494,13
2018-04-17T18:14:00.000000000Z,0.86506,18
2018-04-17T18:15:00.000000000Z,0.86498,9
2018-04-17T18:16:00.000000000Z,0.86505,3
2018-04-17T18:17:00.000000000Z,0.86500,4
2018-04-17T18:18:00.000000000Z,0.86501,9
2018-04-17T18:19:00.000000000Z,0.86496,4
2018-04-17T18:20:00.000000000Z,0.86502,4
2018-04-17T18:21:00.000000000Z,0.86500,5
2018-04-17T18:22:00.000000000Z,0.86510,8
2018-04-17T18:23:00.000000000Z,0.86508,5
2018-04-17T18:24:00.000000000Z,0.86500,5
2018-04-17T18:25:00.000000000Z,0.86504,4
2018-04-17T18:26:00.000000000Z,0.86502,5
2018-04-17T18:27:00.000000000Z,0.86502,6
2018-04-17T18:28:00.000000000Z,0.86496,13
2018-04-17T18:29:00.000000000Z,0.86494,8
2018-04-17T18:30:00.000000000Z,0.86493,3
2018-04-17T18:31:00.000000000Z,0.86498,2
2018-04-17T18:32:00.000000000Z,0.86500,7
2018-04-17T18:33:00.000000000Z,0.86502,4
2018-04-17T18:34:00.000000000Z,0.86504,7
2018-04-17T18:35:00.000000000Z,0.86502,1
2018-04-17T18:36:00.000000000Z,0.86504,3
2018-04-17T18:37:00.000000000Z,0.86504,2
2018-04-17T18:38:00.000000000Z,0.86503,7
2018-04-17T18:39:00.000000000Z,0.86506,1
2018-04-17T18:40:00.000000000Z,0.86500,4
2018-04-17T18:41:00.000000000Z,0.86503,3
2018-04-17T18:42:00.000000000Z,0.86510,3
2018-04-17T18:43:00.000000000Z,0.86512,1
2018-04-17T18:44:00.000000000Z,0.86516,4
2018-04-17T18:45:00.000000000Z,0.86516,8
2018-04-17T18:46:00.000000000Z,0.86520,6
2018-04-17T18:47:00.000000000Z,0.86532,13
2018-04-17T18:49:00.000000000Z,0.86534,3
2018-04-17T18:50:00.000000000Z,0.86538,8
2018-04-17T18:51:00.000000000Z,0.86542,2
2018-04-17T18:52:00.000000000Z,0.86550,3
2018-04-17T18:53:00.000000000Z,0.86549,4
2018-04-17T18:54:00.000000000Z,0.86549,4
2018-04-17T18:55:00.000000000Z,0.86549,4
2018-04-17T18:56:00.000000000Z,0.86553,8
2018-04-17T18:57:00.000000000Z,0.86555,3
2018-04-17T18:58:00.000000000Z,0.86562,5
2018-04-17T18:59:00.000000000Z,0.86568,8
2018-04-17T19:00:00.000000000Z,0.86574,16
2018-04-17T19:01:00.000000000Z,0.86576,1
2018-04-17T19:02:00.000000000Z,0.86576,4
2018-04-17T19:03:00.000000000Z,0.86568,4
2018-04-17T19:04:00.000000000Z,0.86560,7
2018-04-17T19:05:00.000000000Z,0.86568,7
2018-04-17T19:06:00.000000000Z,0.86570,3
2018-04-17T19:07:00.000000000Z,0.86574,4
2018-04-17T19:08:00.000000000Z,0.86568,7
2018-04-17T19:09:00.000000000Z,0.86574,7
2018-04-17T19:10:00.000000000Z,0.86570,10
2018-04-17T19:11:00.000000000Z,0.86576,9
2018-04-17T19:12:00.000000000Z,0.86578,3
2018-04-17T19:13:00.000000000Z,0.86580,11
2018-04-17T19:14:00.000000000Z,0.86578,7
2018-04-17T19:15:00.000000000Z,0.86585,9
2018-04-17T19:16:00.000000000Z,0.86585,4
2018-04-17T19:17:00.000000000Z,0.86588,1
2018-04-17T19:18:00.000000000Z,0.86590,5
2018-04-17T19:19:00.000000000Z,0.86588,1
2018-04-17T19:20:00.000000000Z,0.86596,8
2018-04-17T19:21:00.000000000Z,0.86598,5
2018-04-17T19:22:00.000000000Z,0.86593,4
2018-04-17T19:23:00.000000000Z,0.86591,1
2018-04-17T19:26:00.000000000Z,0.86586,6
2018-04-17T19:27:00.000000000Z,0.86584,1
2018-04-17T19:28:00.000000000Z,0.86584,2
2018-04-17T19:29:00.000000000Z,0.86586,8
2018-04-17T19:30:00.000000000Z,0.86588,1
2018-04-17T19:31:00.000000000Z,0.86586,1
2018-04-17T19:32:00.000000000Z,0.86588,3
2018-04-17T19:33:00.000000000Z,0.86591,1
2018-04-17T19:35:00.000000000Z,0.86592,6
2018-04-17T19:36:00.000000000Z,0.86590,1
2018-04-17T19:37:00.000000000Z,0.86590,6
2018-04-17T19:38:00.000000000Z,0.86592,3
2018-04-17T19:39:00.000000000Z,0.86584,8
2018-04-17T19:40:00.000000000Z,0.86586,11
2018-04-17T19:41:00.000000000Z,0.86586,6
2018-04-17T19:42:00.000000000Z,0.86593,9
2018-04-17T19:43:00.000000000Z,0.86590,7
2018-04-17T19:44:00.000000000Z,0.86598,3
2018-04-17T19:45:00.000000000Z,0.86591,3
2018-04-17T19:46:00.000000000Z,0.86598,3
2018-04-17T19:47:00.000000000Z,0.86594,4
2018-04-17T19:49:00.000000000Z,0.86590,4
2018-04-17T19:50:00.000000000Z,0.86593,7
2018-04-17T19:51:00.000000000Z,0.86590,3
2018-04-17T19:52:00.000000000Z,0.86596,2
2018-04-17T19:53:00.000000000Z,0.86598,3
2018-04-17T19:54:00.000000000Z,0.86600,3
2018-04-17T19:55:00.000000000Z,0.86594,13
2018-04-17T19:56:00.000000000Z,0.86588,4
2018-04-17T19:57:00.000000000Z,0.86585,12
2018-04-17T19:58:00.000000000Z,0.86590,10
2018-04-17T19:59:00.000000000Z,0.86587,13
2018-04-17T20:00:00.000000000Z,0.86576,13
2018-04-17T20:01:00.000000000Z,0.86576,14
2018-04-17T20:02:00.000000000Z,0.86576,6
2018-04-17T20:03:00.000000000Z,0.86576,6
2018-04-17T20:05:00.000000000Z,0.86580,2
2018-04-17T20:06:00.000000000Z,0.86587,3
2018-04-17T20:07:00.000000000Z,0.86586,8
2018-04-17T20:08:00.000000000Z,0.86574,7
2018-04-17T20:09:00.000000000Z,0.86575,10
2018-04-17T20:10:00.000000000Z,0.86580,6
2018-04-17T20:11:00.000000000Z,0.86582,1
2018-04-17T20:12:00.000000000Z,0.86586,1
2018-04-17T20:13:00.000000000Z,0.86586,4
2018-04-17T20:14:00.000000000Z,0.86584,3
2018-04-17T20:15:00.000000000Z,0.86584,6
2018-04-17T20:16:00.000000000Z,0.86584,2
2018-04-17T20:17:00.000000000Z,0.86586,1
2018-04-17T20:18:00.000000000Z,0.86584,1
2018-04-17T20:20:00.000000000Z,0.86586,1
2018-04-17T20:21:00.000000000Z,0.86587,2
2018-04-17T20:23:00.000000000Z,0.86582,4
2018-04-17T20:25:00.000000000Z,0.86582,2
2018-04-17T20:26:00.000000000Z,0.86582,6
2018-04-17T20:27:00.000000000Z,0.86578,4
2018-04-17T20:28:00.000000000Z,0.86578,2
2018-04-17T20:29:00.000000000Z,0.86578,2
2018-04-17T20:30:00.000000000Z,0.86582,2
2018-04-17T20:31:00.000000000Z,0.86580,12
2018-04-17T20:32:00.000000000Z,0.86582,3
2018-04-17T20:33:00.000000000Z,0.86584,5
2018-04-17T20:34:00.000000000Z,0.86584,4
2018-04-17T20:35:00.000000000Z,0.86581,3
2018-04-17T20:36:00.000000000Z,0.86581,2
2018-04-17T20:38:00.000000000Z,0.86577,4
2018-04-17T20:39:00.000000000Z,0.86574,3
2018-04-17T20:40:00.000000000Z,0.86582,5
2018-04-17T20:41:00.000000000Z,0.86584,1
2018-04-17T20:42:00.000000000Z,0.86580,2
2018-04-17T20:43:00.000000000Z,0.86580,4
2018-04-17T20:44:00.000000000Z,0.86578,9
2018-04-17T20:45:00.000000000Z,0.86578,4
2018-04-17T20:46:00.000000000Z,0.86571,11
2018-04-17T20:47:00.000000000Z,0.86572,7
2018-04-17T20:48:00.000000000Z,0.86568,4
2018-04-17T20:49:00.000000000Z,0.86567,2
2018-04-17T20:50:00.000000000Z,0.86562,6
2018-04-17T20:51:00.000000000Z,0.86562,2
2018-04-17T20:52:00.000000000Z,0.86560,3
2018-04-17T20:53:00.000000000Z,0.86558,3
2018-04-17T20:54:00.000000000Z,0.86558,8
2018-04-17T20:55:00.000000000Z,0.86566,7
2018-04-17T20:56:00.000000000Z,0.86571,8
2018-04-17T20:57:00.000000000Z,0.86557,10
2018-04-17T20:58:00.000000000Z,0.86554,1
2018-04-17T20:59:00.000000000Z,0.86564,4
2018-04-17T21:01:00.000000000Z,0.86592,2
2018-04-17T21:02:00.000000000Z,0.86561,14
2018-04-17T21:03:00.000000000Z,0.86566,1
2018-04-17T21:04:00.000000000Z,0.86574,2
2018-04-17T21:05:00.000000000Z,0.86587,3
2018-04-17T21:06:00.000000000Z,0.86576,5
2018-04-17T21:07:00.000000000Z,0.86580,3
2018-04-17T21:08:00.000000000Z,0.86578,1
2018-04-17T21:09:00.000000000Z,0.86574,11
2018-04-17T21:10:00.000000000Z,0.86556,8
2018-04-17T21:11:00.000000000Z,0.86558,4
2018-04-17T21:14:00.000000000Z,0.86560,1
2018-04-17T21:15:00.000000000Z,0.86562,3
2018-04-17T21:16:00.000000000Z,0.86556,5
2018-04-17T21:18:00.000000000Z,0.86558,1
2018-04-17T21:19:00.000000000Z,0.86552,7
2018-04-17T21:21:00.000000000Z,0.86558,4
2018-04-17T21:22:00.000000000Z,0.86556,3
2018-04-17T21:23:00.000000000Z,0.86556,2
2018-04-17T21:24:00.000000000Z,0.86554,3
2018-04-17T21:27:00.000000000Z,0.86558,2
2018-04-17T21:29:00.000000000Z,0.86573,5
2018-04-17T21:30:00.000000000Z,0.86573,4
2018-04-17T21:31:00.000000000Z,0.86568,2
2018-04-17T21:32:00.000000000Z,0.86565,1
2018-04-17T21:33:00.000000000Z,0.86568,1
2018-04-17T21:34:00.000000000Z,0.86570,1
2018-04-17T21:37:00.000000000Z,0.86568,1
2018-04-17T21:40:00.000000000Z,0.86562,2
2018-04-17T21:48:00.000000000Z,0.86562,2
2018-04-17T21:50:00.000000000Z,0.86567,4
2018-04-17T21:51:00.000000000Z,0.86567,4
2018-04-17T21:52:00.000000000Z,0.86570,1
2018-04-17T21:54:00.000000000Z,0.86573,5
2018-04-17T21:55:00.000000000Z,0.86578,10
2018-04-17T21:56:00.000000000Z,0.86578,10
2018-04-17T21:57:00.000000000Z,0.86581,1
2018-04-17T21:58:00.000000000Z,0.86590,3
2018-04-17T21:59:00.000000000Z,0.86587,5
2018-04-17T22:00:00.000000000Z,0.86588,19
2018-04-17T22:01:00.000000000Z,0.86579,13
2018-04-17T22:02:00.000000000Z,0.86578,14
2018-04-17T22:03:00.000000000Z,0.86572,11
2018-04-17T22:04:00.000000000Z,0.86572,6
2018-04-17T22:05:00.000000000Z,0.86578,3
2018-04-17T22:06:00.000000000Z,0.86577,3
2018-04-17T22:07:00.000000000Z,0.86574,1
2018-04-17T22:08:00.000000000Z,0.86579,2
2018-04-17T22:09:00.000000000Z,0.86577,3
2018-04-17T22:11:00.000000000Z,0.86574,1
2018-04-17T22:13:00.000000000Z,0.86568,3
2018-04-17T22:15:00.000000000Z,0.86574,3
2018-04-17T22:21:00.000000000Z,0.86576,1
2018-04-17T22:24:00.000000000Z,0.86576,2
2018-04-17T22:26:00.000000000Z,0.86574,3
2018-04-17T22:27:00.000000000Z,0.86572,1
2018-04-17T22:28:00.000000000Z,0.86570,1
2018-04-17T22:29:00.000000000Z,0.86564,3
2018-04-17T22:30:00.000000000Z,0.86566,1
2018-04-17T22:33:00.000000000Z,0.86564,1
2018-04-17T22:34:00.000000000Z,0.86566,1
2018-04-17T22:36:00.000000000Z,0.86564,1
2018-04-17T22:39:00.000000000Z,0.86566,1
2018-04-17T22:42:00.000000000Z,0.86572,2
2018-04-17T22:43:00.000000000Z,0.86572,2
2018-04-17T22:44:00.000000000Z,0.86567,2
2018-04-17T22:48:00.000000000Z,0.86562,2
2018-04-17T22:52:00.000000000Z,0.86560,1
2018-04-17T22:54:00.000000000Z,0.86558,1
2018-04-17T22:57:00.000000000Z,0.86556,7
2018-04-17T22:58:00.000000000Z,0.86552,10
2018-04-17T22:59:00.000000000Z,0.86554,1
2018-04-17T23:00:00.000000000Z,0.86552,5
2018-04-17T23:01:00.000000000Z,0.86550,11
2018-04-17T23:02:00.000000000Z,0.86554,2
2018-04-17T23:03:00.000000000Z,0.86552,3
2018-04-17T23:04:00.000000000Z,0.86552,2
2018-04-17T23:06:00.000000000Z,0.86556,4
2018-04-17T23:07:00.000000000Z,0.86554,5
2018-04-17T23:09:00.000000000Z,0.86558,2
2018-04-17T23:10:00.000000000Z,0.86556,1
2018-04-17T23:11:00.000000000Z,0.86558,1
2018-04-17T23:12:00.000000000Z,0.86556,1
2018-04-17T23:13:00.000000000Z,0.86554,3
2018-04-17T23:15:00.000000000Z,0.86545,10
2018-04-17T23:17:00.000000000Z,0.86548,1
2018-04-17T23:19:00.000000000Z,0.86550,1
2018-04-17T23:20:00.000000000Z,0.86544,3
2018-04-17T23:22:00.000000000Z,0.86542,3
2018-04-17T23:23:00.000000000Z,0.86544,3
2018-04-17T23:26:00.000000000Z,0.86540,2
2018-04-17T23:27:00.000000000Z,0.86544,2
2018-04-17T23:28:00.000000000Z,0.86547,1
2018-04-17T23:29:00.000000000Z,0.86540,3
2018-04-17T23:30:00.000000000Z,0.86540,4
2018-04-17T23:31:00.000000000Z,0.86536,6
2018-04-17T23:32:00.000000000Z,0.86540,4
2018-04-17T23:33:00.000000000Z,0.86540,4
2018-04-17T23:34:00.000000000Z,0.86535,2
2018-04-17T23:35:00.000000000Z,0.86538,1
2018-04-17T23:36:00.000000000Z,0.86540,1
2018-04-17T23:39:00.000000000Z,0.86538,1
2018-04-17T23:40:00.000000000Z,0.86538,2
2018-04-17T23:41:00.000000000Z,0.86540,1
2018-04-17T23:42:00.000000000Z,0.86540,4
2018-04-17T23:44:00.000000000Z,0.86542,1
2018-04-17T23:45:00.000000000Z,0.86537,2
2018-04-17T23:46:00.000000000Z,0.86534,1
2018-04-17T23:47:00.000000000Z,0.86540,6
2018-04-17T23:48:00.000000000Z,0.86538,1
2018-04-17T23:49:00.000000000Z,0.86540,1
2018-04-17T23:51:00.000000000Z,0.86542,1
2018-04-17T23:52:00.000000000Z,0.86540,5
2018-04-17T23:54:00.000000000Z,0.86544,4
2018-04-17T23:56:00.000000000Z,0.86550,4
2018-04-17T23:57:00.000000000Z,0.86542,3
2018-04-17T23:58:00.000000000Z,0.86544,1
2018-04-17T23:59:00.000000000Z,0.86540,2
2018-04-18T00:00:00.000000000Z,0.86535,2
2018-04-18T00:01:00.000000000Z,0.86532,3
2018-04-18T00:03:00.000000000Z,0.86532,6
2018-04-18T00:04:00.000000000Z,0.86538,6
2018-04-18T00:05:00.000000000Z,0.86540,5
2018-04-18T00:06:00.000000000Z,0.86537,7
2018-04-18T00:07:00.000000000Z,0.86532,4
2018-04-18T00:08:00.000000000Z,0.86530,5
2018-04-18T00:09:00.000000000Z,0.86527,1
2018-04-18T00:10:00.000000000Z,0.86522,2
2018-04-18T00:11:00.000000000Z,0.86526,4
2018-04-18T00:12:00.000000000Z,0.86529,5
2018-04-18T00:13:00.000000000Z,0.86522,3
2018-04-18T00:14:00.000000000Z,0.86516,3
2018-04-18T00:15:00.000000000Z,0.86516,16
2018-04-18T00:16:00.000000000Z,0.86512,4
2018-04-18T00:17:00.000000000Z,0.86514,1
2018-04-18T00:18:00.000000000Z,0.86512,1
2018-04-18T00:19:00.000000000Z,0.86510,1
2018-04-18T00:20:00.000000000Z,0.86513,1
2018-04-18T00:22:00.000000000Z,0.86523,8
2018-04-18T00:23:00.000000000Z,0.86523,2
2018-04-18T00:25:00.000000000Z,0.86520,6
2018-04-18T00:26:00.000000000Z,0.86524,4
2018-04-18T00:27:00.000000000Z,0.86524,3
2018-04-18T00:29:00.000000000Z,0.86532,4
2018-04-18T00:30:00.000000000Z,0.86528,4
2018-04-18T00:31:00.000000000Z,0.86528,4
2018-04-18T00:32:00.000000000Z,0.86531,1
2018-04-18T00:33:00.000000000Z,0.86528,1
2018-04-18T00:35:00.000000000Z,0.86522,3
2018-04-18T00:36:00.000000000Z,0.86524,1
2018-04-18T00:37:00.000000000Z,0.86526,1
2018-04-18T00:38:00.000000000Z,0.86520,3
2018-04-18T00:39:00.000000000Z,0.86527,3
2018-04-18T00:40:00.000000000Z,0.86524,1
2018-04-18T00:41:00.000000000Z,0.86529,4
2018-04-18T00:42:00.000000000Z,0.86529,4
2018-04-18T00:43:00.000000000Z,0.86524,10
2018-04-18T00:44:00.000000000Z,0.86526,1
2018-04-18T00:45:00.000000000Z,0.86524,5
2018-04-18T00:46:00.000000000Z,0.86524,6
2018-04-18T00:47:00.000000000Z,0.86520,2
2018-04-18T00:48:00.000000000Z,0.86523,3
2018-04-18T00:49:00.000000000Z,0.86522,2
2018-04-18T00:50:00.000000000Z,0.86524,1
2018-04-18T00:53:00.000000000Z,0.86530,2
2018-04-18T00:54:00.000000000Z,0.86532,15
2018-04-18T00:55:00.000000000Z,0.86517,15
2018-04-18T00:56:00.000000000Z,0.86519,5
2018-04-18T00:57:00.000000000Z,0.86524,2
2018-04-18T00:58:00.000000000Z,0.86523,2
2018-04-18T00:59:00.000000000Z,0.86518,2
2018-04-18T01:01:00.000000000Z,0.86521,1
2018-04-18T01:02:00.000000000Z,0.86524,1
2018-04-18T01:03:00.000000000Z,0.86518,21
2018-04-18T01:04:00.000000000Z,0.86527,8
2018-04-18T01:05:00.000000000Z,0.86524,3
2018-04-18T01:06:00.000000000Z,0.86527,3
2018-04-18T01:07:00.000000000Z,0.86524,1
2018-04-18T01:08:00.000000000Z,0.86529,4
2018-04-18T01:09:00.000000000Z,0.86530,6
2018-04-18T01:10:00.000000000Z,0.86532,1
2018-04-18T01:11:00.000000000Z,0.86540,3
2018-04-18T01:12:00.000000000Z,0.86532,7
2018-04-18T01:13:00.000000000Z,0.86520,4
2018-04-18T01:14:00.000000000Z,0.86532,5
2018-04-18T01:15:00.000000000Z,0.86529,6
2018-04-18T01:16:00.000000000Z,0.86531,3
2018-04-18T01:17:00.000000000Z,0.86528,3
2018-04-18T01:18:00.000000000Z,0.86531,1
2018-04-18T01:19:00.000000000Z,0.86534,1
2018-04-18T01:20:00.000000000Z,0.86542,4
2018-04-18T01:21:00.000000000Z,0.86540,9
2018-04-18T01:22:00.000000000Z,0.86548,7
2018-04-18T01:23:00.000000000Z,0.86553,4
2018-04-18T01:24:00.000000000Z,0.86551,7
2018-04-18T01:25:00.000000000Z,0.86554,5
2018-04-18T01:26:00.000000000Z,0.86548,3
2018-04-18T01:27:00.000000000Z,0.86540,5
2018-04-18T01:28:00.000000000Z,0.86533,9
2018-04-18T01:29:00.000000000Z,0.86530,1
2018-04-18T01:30:00.000000000Z,0.86526,4
2018-04-18T01:31:00.000000000Z,0.86530,2
2018-04-18T01:32:00.000000000Z,0.86528,1
2018-04-18T01:34:00.000000000Z,0.86538,4
2018-04-18T01:35:00.000000000Z,0.86540,3
2018-04-18T01:36:00.000000000Z,0.86530,4
2018-04-18T01:37:00.000000000Z,0.86537,3
2018-04-18T01:38:00.000000000Z,0.86541,2
2018-04-18T01:39:00.000000000Z,0.86539,3
2018-04-18T01:41:00.000000000Z,0.86543,2
2018-04-18T01:42:00.000000000Z,0.86534,6
2018-04-18T01:43:00.000000000Z,0.86536,3
2018-04-18T01:45:00.000000000Z,0.86538,1
2018-04-18T01:46:00.000000000Z,0.86538,2
2018-04-18T01:48:00.000000000Z,0.86535,7
2018-04-18T01:49:00.000000000Z,0.86548,13
2018-04-18T01:50:00.000000000Z,0.86542,10
2018-04-18T01:51:00.000000000Z,0.86545,3
2018-04-18T01:52:00.000000000Z,0.86543,1
2018-04-18T01:53:00.000000000Z,0.86538,4
2018-04-18T01:54:00.000000000Z,0.86538,2
2018-04-18T01:55:00.000000000Z,0.86540,3
2018-04-18T01:56:00.000000000Z,0.86540,6
2018-04-18T01:57:00.000000000Z,0.86540,2
2018-04-18T01:58:00.000000000Z,0.86532,4
2018-04-18T01:59:00.000000000Z,0.86544,5
2018-04-18T02:00:00.000000000Z,0.86538,5
2018-04-18T02:01:00.000000000Z,0.86532,9
2018-04-18T02:02:00.000000000Z,0.86535,3
2018-04-18T02:03:00.000000000Z,0.86531,6
2018-04-18T02:04:00.000000000Z,0.86533,3
2018-04-18T02:05:00.000000000Z,0.86531,3
2018-04-18T02:06:00.000000000Z,0.86534,1
2018-04-18T02:07:00.000000000Z,0.86538,4
2018-04-18T02:08:00.000000000Z,0.86542,3
2018-04-18T02:09:00.000000000Z,0.86540,1
2018-04-18T02:10:00.000000000Z,0.86534,4
2018-04-18T02:11:00.000000000Z,0.86536,3
2018-04-18T02:12:00.000000000Z,0.86534,3
2018-04-18T02:14:00.000000000Z,0.86532,3
2018-04-18T02:15:00.000000000Z,0.86528,4
2018-04-18T02:16:00.000000000Z,0.86531,6
2018-04-18T02:17:00.000000000Z,0.86536,6
2018-04-18T02:18:00.000000000Z,0.86532,3
2018-04-18T02:19:00.000000000Z,0.86532,2
2018-04-18T02:20:00.000000000Z,0.86530,3
2018-04-18T02:21:00.000000000Z,0.86528,1
2018-04-18T02:22:00.000000000Z,0.86524,2
2018-04-18T02:23:00.000000000Z,0.86526,7
2018-04-18T02:24:00.000000000Z,0.86530,4
2018-04-18T02:25:00.000000000Z,0.86528,1
2018-04-18T02:26:00.000000000Z,0.86528,2
2018-04-18T02:27:00.000000000Z,0.86530,3
2018-04-18T02:28:00.000000000Z,0.86532,5
2018-04-18T02:29:00.000000000Z,0.86528,2
2018-04-18T02:30:00.000000000Z,0.86527,7
2018-04-18T02:33:00.000000000Z,0.86524,1
2018-04-18T02:35:00.000000000Z,0.86527,1
2018-04-18T02:37:00.000000000Z,0.86524,3
2018-04-18T02:39:00.000000000Z,0.86530,2
2018-04-18T02:40:00.000000000Z,0.86530,10
2018-04-18T02:41:00.000000000Z,0.86536,3
2018-04-18T02:42:00.000000000Z,0.86534,1
2018-04-18T02:44:00.000000000Z,0.86532,5
2018-04-18T02:45:00.000000000Z,0.86540,9
2018-04-18T02:46:00.000000000Z,0.86532,6
2018-04-18T02:47:00.000000000Z,0.86539,3
2018-04-18T02:48:00.000000000Z,0.86537,1
2018-04-18T02:50:00.000000000Z,0.86534,3
2018-04-18T02:51:00.000000000Z,0.86526,6
2018-04-18T02:52:00.000000000Z,0.86526,2
2018-04-18T02:53:00.000000000Z,0.86535,4
2018-04-18T02:54:00.000000000Z,0.86533,1
2018-04-18T02:55:00.000000000Z,0.86528,2
2018-04-18T02:56:00.000000000Z,0.86534,3
2018-04-18T02:57:00.000000000Z,0.86538,2
2018-04-18T02:58:00.000000000Z,0.86541,5
2018-04-18T02:59:00.000000000Z,0.86545,4
2018-04-18T03:00:00.000000000Z,0.86542,5
2018-04-18T03:01:00.000000000Z,0.86544,3
2018-04-18T03:02:00.000000000Z,0.86544,2
2018-04-18T03:03:00.000000000Z,0.86550,3
2018-04-18T03:04:00.000000000Z,0.86544,3
2018-04-18T03:06:00.000000000Z,0.86551,3
2018-04-18T03:07:00.000000000Z,0.86553,3
2018-04-18T03:08:00.000000000Z,0.86552,2
2018-04-18T03:09:00.000000000Z,0.86550,3
2018-04-18T03:10:00.000000000Z,0.86544,5
2018-04-18T03:11:00.000000000Z,0.86546,1
2018-04-18T03:15:00.000000000Z,0.86548,1
2018-04-18T03:16:00.000000000Z,0.86546,1
2018-04-18T03:17:00.000000000Z,0.86540,3
2018-04-18T03:21:00.000000000Z,0.86542,1
2018-04-18T03:23:00.000000000Z,0.86548,2
2018-04-18T03:24:00.000000000Z,0.86548,2
2018-04-18T03:25:00.000000000Z,0.86548,2
2018-04-18T03:26:00.000000000Z,0.86546,1
2018-04-18T03:27:00.000000000Z,0.86544,1
2018-04-18T03:29:00.000000000Z,0.86540,1
2018-04-18T03:30:00.000000000Z,0.86542,1
2018-04-18T03:31:00.000000000Z,0.86540,3
2018-04-18T03:34:00.000000000Z,0.86542,1
2018-04-18T03:35:00.000000000Z,0.86540,1
2018-04-18T03:36:00.000000000Z,0.86540,2
2018-04-18T03:38:00.000000000Z,0.86541,4
2018-04-18T03:40:00.000000000Z,0.86537,2
2018-04-18T03:44:00.000000000Z,0.86532,4
2018-04-18T03:45:00.000000000Z,0.86528,3
2018-04-18T03:46:00.000000000Z,0.86540,7
2018-04-18T03:47:00.000000000Z,0.86544,4
2018-04-18T03:48:00.000000000Z,0.86551,5
2018-04-18T03:50:00.000000000Z,0.86546,4
2018-04-18T03:51:00.000000000Z,0.86544,6
2018-04-18T03:52:00.000000000Z,0.86552,4
2018-04-18T03:53:00.000000000Z,0.86554,5
2018-04-18T03:56:00.000000000Z,0.86558,5
2018-04-18T03:58:00.000000000Z,0.86566,10
2018-04-18T03:59:00.000000000Z,0.86568,11
