time,GBP_JPY_close,GBP_JPY_volume
2019-01-17T08:15:00.000000000Z,139.586,590
2019-01-17T08:20:00.000000000Z,139.671,374
2019-01-17T08:25:00.000000000Z,139.722,311
2019-01-17T08:30:00.000000000Z,139.853,284
2019-01-17T08:35:00.000000000Z,139.784,301
2019-01-17T08:40:00.000000000Z,139.894,336
2019-01-17T08:45:00.000000000Z,139.998,394
2019-01-17T08:50:00.000000000Z,140.029,426
2019-01-17T08:55:00.000000000Z,140.014,360
2019-01-17T09:00:00.000000000Z,140.103,293
2019-01-17T09:05:00.000000000Z,140.136,299
2019-01-17T09:10:00.000000000Z,140.104,269
2019-01-17T09:15:00.000000000Z,140.054,211
2019-01-17T09:20:00.000000000Z,140.058,163
2019-01-17T09:25:00.000000000Z,140.130,200
2019-01-17T09:30:00.000000000Z,140.104,224
2019-01-17T09:35:00.000000000Z,139.981,212
2019-01-17T09:40:00.000000000Z,139.970,270
2019-01-17T09:45:00.000000000Z,140.045,299
2019-01-17T09:50:00.000000000Z,139.949,321
2019-01-17T09:55:00.000000000Z,140.057,322
2019-01-17T10:00:00.000000000Z,140.102,241
2019-01-17T10:05:00.000000000Z,140.096,278
2019-01-17T10:10:00.000000000Z,140.098,205
2019-01-17T10:15:00.000000000Z,140.076,296
2019-01-17T10:20:00.000000000Z,140.056,306
2019-01-17T10:25:00.000000000Z,140.092,215
2019-01-17T10:30:00.000000000Z,140.021,172
2019-01-17T10:35:00.000000000Z,140.091,206
2019-01-17T10:40:00.000000000Z,140.074,201
2019-01-17T10:45:00.000000000Z,140.087,184
2019-01-17T10:50:00.000000000Z,140.102,152
2019-01-17T10:55:00.000000000Z,140.211,270
2019-01-17T11:00:00.000000000Z,140.156,258
2019-01-17T11:05:00.000000000Z,140.107,190
2019-01-17T11:10:00.000000000Z,140.048,216
2019-01-17T11:15:00.000000000Z,140.117,139
2019-01-17T11:20:00.000000000Z,140.096,227
2019-01-17T11:25:00.000000000Z,140.272,1129
2019-01-17T11:30:00.000000000Z,140.348,1122
2019-01-17T11:35:00.000000000Z,140.280,374
2019-01-17T11:40:00.000000000Z,140.360,381
2019-01-17T11:45:00.000000000Z,140.260,437
2019-01-17T11:50:00.000000000Z,140.259,249
2019-01-17T11:55:00.000000000Z,140.357,276
2019-01-17T12:00:00.000000000Z,140.356,280
2019-01-17T12:05:00.000000000Z,140.258,222
2019-01-17T12:10:00.000000000Z,140.301,204
2019-01-17T12:15:00.000000000Z,140.178,211
2019-01-17T12:20:00.000000000Z,140.228,224
2019-01-17T12:25:00.000000000Z,140.402,400
2019-01-17T12:30:00.000000000Z,140.362,230
2019-01-17T12:35:00.000000000Z,140.358,317
2019-01-17T12:40:00.000000000Z,140.380,335
2019-01-17T12:45:00.000000000Z,140.300,201
2019-01-17T12:50:00.000000000Z,140.328,151
2019-01-17T12:55:00.000000000Z,140.360,178
2019-01-17T13:00:00.000000000Z,140.534,356
2019-01-17T13:05:00.000000000Z,140.496,495
2019-01-17T13:10:00.000000000Z,140.446,312
2019-01-17T13:15:00.000000000Z,140.488,331
2019-01-17T13:20:00.000000000Z,140.416,263
2019-01-17T13:25:00.000000000Z,140.329,530
2019-01-17T13:30:00.000000000Z,140.470,809
2019-01-17T13:35:00.000000000Z,140.429,467
2019-01-17T13:40:00.000000000Z,140.452,289
2019-01-17T13:45:00.000000000Z,140.416,278
2019-01-17T13:50:00.000000000Z,140.486,289
2019-01-17T13:55:00.000000000Z,140.565,250
2019-01-17T14:00:00.000000000Z,140.523,406
2019-01-17T14:05:00.000000000Z,140.484,263
2019-01-17T14:10:00.000000000Z,140.522,284
2019-01-17T14:15:00.000000000Z,140.515,252
2019-01-17T14:20:00.000000000Z,140.466,179
2019-01-17T14:25:00.000000000Z,140.451,201
2019-01-17T14:30:00.000000000Z,140.520,416
2019-01-17T14:35:00.000000000Z,140.556,357
2019-01-17T14:40:00.000000000Z,140.598,266
2019-01-17T14:45:00.000000000Z,140.661,296
2019-01-17T14:50:00.000000000Z,140.684,255
2019-01-17T14:55:00.000000000Z,140.702,304
2019-01-17T15:00:00.000000000Z,140.573,420
2019-01-17T15:05:00.000000000Z,140.574,313
2019-01-17T15:10:00.000000000Z,140.594,227
2019-01-17T15:15:00.000000000Z,140.594,450
2019-01-17T15:20:00.000000000Z,140.596,331
2019-01-17T15:25:00.000000000Z,140.710,527
2019-01-17T15:30:00.000000000Z,140.678,284
2019-01-17T15:35:00.000000000Z,140.614,300
2019-01-17T15:40:00.000000000Z,140.558,323
2019-01-17T15:45:00.000000000Z,140.484,556
2019-01-17T15:50:00.000000000Z,140.542,256
2019-01-17T15:55:00.000000000Z,140.714,535
2019-01-17T16:00:00.000000000Z,140.664,341
2019-01-17T16:05:00.000000000Z,140.880,1309
2019-01-17T16:10:00.000000000Z,140.808,476
2019-01-17T16:15:00.000000000Z,140.870,467
2019-01-17T16:20:00.000000000Z,141.020,456
2019-01-17T16:25:00.000000000Z,140.984,522
2019-01-17T16:30:00.000000000Z,141.024,409
2019-01-17T16:35:00.000000000Z,141.058,210
2019-01-17T16:40:00.000000000Z,141.058,118
2019-01-17T16:45:00.000000000Z,141.072,245
2019-01-17T16:50:00.000000000Z,141.008,151
2019-01-17T16:55:00.000000000Z,141.046,164
2019-01-17T17:00:00.000000000Z,141.138,219
2019-01-17T17:05:00.000000000Z,141.094,220
2019-01-17T17:10:00.000000000Z,141.180,206
2019-01-17T17:15:00.000000000Z,141.252,271
2019-01-17T17:20:00.000000000Z,141.314,336
2019-01-17T17:25:00.000000000Z,141.240,201
2019-01-17T17:30:00.000000000Z,141.232,118
2019-01-17T17:35:00.000000000Z,141.258,221
2019-01-17T17:40:00.000000000Z,141.266,160
2019-01-17T17:45:00.000000000Z,141.282,217
2019-01-17T17:50:00.000000000Z,141.276,135
2019-01-17T17:55:00.000000000Z,141.256,156
2019-01-17T18:00:00.000000000Z,141.322,248
2019-01-17T18:05:00.000000000Z,141.329,323
2019-01-17T18:10:00.000000000Z,141.394,156
2019-01-17T18:15:00.000000000Z,141.406,224
2019-01-17T18:20:00.000000000Z,141.411,216
2019-01-17T18:25:00.000000000Z,141.406,132
2019-01-17T18:30:00.000000000Z,141.462,144
2019-01-17T18:35:00.000000000Z,141.418,138
2019-01-17T18:40:00.000000000Z,141.423,203
2019-01-17T18:45:00.000000000Z,141.458,211
2019-01-17T18:50:00.000000000Z,141.462,196
2019-01-17T18:55:00.000000000Z,141.436,192
2019-01-17T19:00:00.000000000Z,141.495,126
2019-01-17T19:05:00.000000000Z,141.536,300
2019-01-17T19:10:00.000000000Z,141.516,251
2019-01-17T19:15:00.000000000Z,141.525,138
2019-01-17T19:20:00.000000000Z,141.513,172
2019-01-17T19:25:00.000000000Z,141.504,101
2019-01-17T19:30:00.000000000Z,141.490,111
2019-01-17T19:35:00.000000000Z,141.745,681
2019-01-17T19:40:00.000000000Z,142.068,1046
2019-01-17T19:45:00.000000000Z,142.152,912
2019-01-17T19:50:00.000000000Z,142.036,684
2019-01-17T19:55:00.000000000Z,141.877,1436
2019-01-17T20:00:00.000000000Z,141.795,856
2019-01-17T20:05:00.000000000Z,141.790,434
2019-01-17T20:10:00.000000000Z,141.752,466
2019-01-17T20:15:00.000000000Z,141.706,450
2019-01-17T20:20:00.000000000Z,141.750,268
2019-01-17T20:25:00.000000000Z,141.862,331
2019-01-17T20:30:00.000000000Z,141.864,254
2019-01-17T20:35:00.000000000Z,141.796,184
2019-01-17T20:40:00.000000000Z,141.782,119
2019-01-17T20:45:00.000000000Z,141.741,104
2019-01-17T20:50:00.000000000Z,141.716,146
2019-01-17T20:55:00.000000000Z,141.878,258
2019-01-17T21:00:00.000000000Z,141.808,316
2019-01-17T21:05:00.000000000Z,141.807,106
2019-01-17T21:10:00.000000000Z,141.880,109
2019-01-17T21:15:00.000000000Z,141.866,87
2019-01-17T21:20:00.000000000Z,141.825,33
2019-01-17T21:25:00.000000000Z,141.814,53
2019-01-17T21:30:00.000000000Z,141.776,83
2019-01-17T21:35:00.000000000Z,141.791,37
2019-01-17T21:40:00.000000000Z,141.794,57
2019-01-17T21:45:00.000000000Z,141.874,210
2019-01-17T21:50:00.000000000Z,141.856,173
2019-01-17T21:55:00.000000000Z,141.875,69
2019-01-17T22:00:00.000000000Z,141.910,25
2019-01-17T22:05:00.000000000Z,141.873,83
2019-01-17T22:10:00.000000000Z,141.855,29
2019-01-17T22:15:00.000000000Z,141.850,47
2019-01-17T22:20:00.000000000Z,141.847,19
2019-01-17T22:25:00.000000000Z,141.842,13
2019-01-17T22:30:00.000000000Z,141.843,65
2019-01-17T22:35:00.000000000Z,141.826,36
2019-01-17T22:40:00.000000000Z,141.834,81
2019-01-17T22:45:00.000000000Z,141.830,7
2019-01-17T22:50:00.000000000Z,141.814,14
2019-01-17T22:55:00.000000000Z,141.792,14
2019-01-17T23:00:00.000000000Z,141.748,113
2019-01-17T23:05:00.000000000Z,141.750,48
2019-01-17T23:10:00.000000000Z,141.680,99
2019-01-17T23:15:00.000000000Z,141.682,139
2019-01-17T23:20:00.000000000Z,141.624,102
2019-01-17T23:25:00.000000000Z,141.664,121
2019-01-17T23:30:00.000000000Z,141.630,95
2019-01-17T23:35:00.000000000Z,141.643,51
2019-01-17T23:40:00.000000000Z,141.622,61
2019-01-17T23:45:00.000000000Z,141.695,164
2019-01-17T23:50:00.000000000Z,141.728,55
2019-01-17T23:55:00.000000000Z,141.705,82
2019-01-18T00:00:00.000000000Z,141.785,180
2019-01-18T00:05:00.000000000Z,141.766,183
2019-01-18T00:10:00.000000000Z,141.730,155
2019-01-18T00:15:00.000000000Z,141.838,249
2019-01-18T00:20:00.000000000Z,141.812,226
2019-01-18T00:25:00.000000000Z,141.866,147
2019-01-18T00:30:00.000000000Z,141.891,280
2019-01-18T00:35:00.000000000Z,141.830,103
2019-01-18T00:40:00.000000000Z,141.856,122
2019-01-18T00:45:00.000000000Z,141.791,135
2019-01-18T00:50:00.000000000Z,141.826,360
2019-01-18T00:55:00.000000000Z,141.825,359
2019-01-18T01:00:00.000000000Z,141.790,182
2019-01-18T01:05:00.000000000Z,141.784,205
2019-01-18T01:10:00.000000000Z,141.826,150
2019-01-18T01:15:00.000000000Z,141.866,237
2019-01-18T01:20:00.000000000Z,141.928,152
2019-01-18T01:25:00.000000000Z,141.931,213
2019-01-18T01:30:00.000000000Z,141.897,378
2019-01-18T01:35:00.000000000Z,141.930,190
2019-01-18T01:40:00.000000000Z,141.967,221
2019-01-18T01:45:00.000000000Z,141.967,131
2019-01-18T01:50:00.000000000Z,141.997,154
2019-01-18T01:55:00.000000000Z,142.019,182
2019-01-18T02:00:00.000000000Z,142.014,202
2019-01-18T02:05:00.000000000Z,141.962,132
2019-01-18T02:10:00.000000000Z,141.990,165
2019-01-18T02:15:00.000000000Z,142.000,259
2019-01-18T02:20:00.000000000Z,142.004,163
2019-01-18T02:25:00.000000000Z,142.034,106
2019-01-18T02:30:00.000000000Z,142.016,104
2019-01-18T02:35:00.000000000Z,141.935,135
2019-01-18T02:40:00.000000000Z,141.900,110
2019-01-18T02:45:00.000000000Z,141.890,138
2019-01-18T02:50:00.000000000Z,141.854,95
2019-01-18T02:55:00.000000000Z,141.846,109
2019-01-18T03:00:00.000000000Z,141.819,117
2019-01-18T03:05:00.000000000Z,141.872,80
2019-01-18T03:10:00.000000000Z,141.874,51
2019-01-18T03:15:00.000000000Z,141.885,92
2019-01-18T03:20:00.000000000Z,141.860,112
2019-01-18T03:25:00.000000000Z,141.825,106
2019-01-18T03:30:00.000000000Z,141.824,102
2019-01-18T03:35:00.000000000Z,141.819,119
2019-01-18T03:40:00.000000000Z,141.842,63
2019-01-18T03:45:00.000000000Z,141.856,85
2019-01-18T03:50:00.000000000Z,141.868,55
2019-01-18T03:55:00.000000000Z,141.880,95
2019-01-18T04:00:00.000000000Z,141.902,70
2019-01-18T04:05:00.000000000Z,141.902,85
2019-01-18T04:10:00.000000000Z,141.855,121
2019-01-18T04:15:00.000000000Z,141.902,102
2019-01-18T04:20:00.000000000Z,141.952,114
2019-01-18T04:25:00.000000000Z,141.971,177
2019-01-18T04:30:00.000000000Z,141.976,111
2019-01-18T04:35:00.000000000Z,142.005,94
2019-01-18T04:40:00.000000000Z,142.004,49
2019-01-18T04:45:00.000000000Z,141.980,50
2019-01-18T04:50:00.000000000Z,141.990,30
2019-01-18T04:55:00.000000000Z,142.020,75
2019-01-18T05:00:00.000000000Z,142.034,126
2019-01-18T05:05:00.000000000Z,142.039,20
2019-01-18T05:10:00.000000000Z,142.070,65
2019-01-18T05:15:00.000000000Z,142.022,77
2019-01-18T05:20:00.000000000Z,142.006,53
2019-01-18T05:25:00.000000000Z,142.014,47
2019-01-18T05:30:00.000000000Z,142.004,52
2019-01-18T05:35:00.000000000Z,141.948,77
2019-01-18T05:40:00.000000000Z,141.952,69
2019-01-18T05:45:00.000000000Z,141.945,108
2019-01-18T05:50:00.000000000Z,141.922,66
2019-01-18T05:55:00.000000000Z,141.906,101
2019-01-18T06:00:00.000000000Z,141.956,125
2019-01-18T06:05:00.000000000Z,141.942,131
2019-01-18T06:10:00.000000000Z,141.968,81
2019-01-18T06:15:00.000000000Z,142.010,103
2019-01-18T06:20:00.000000000Z,141.996,80
2019-01-18T06:25:00.000000000Z,141.976,75
2019-01-18T06:30:00.000000000Z,141.948,109
2019-01-18T06:35:00.000000000Z,141.948,102
2019-01-18T06:40:00.000000000Z,141.944,115
2019-01-18T06:45:00.000000000Z,141.876,159
2019-01-18T06:50:00.000000000Z,141.872,123
2019-01-18T06:55:00.000000000Z,141.943,119
2019-01-18T07:00:00.000000000Z,141.966,188
2019-01-18T07:05:00.000000000Z,141.966,162
2019-01-18T07:10:00.000000000Z,141.988,150
2019-01-18T07:15:00.000000000Z,141.913,220
2019-01-18T07:20:00.000000000Z,141.856,106
2019-01-18T07:25:00.000000000Z,141.868,211
2019-01-18T07:30:00.000000000Z,141.877,202
2019-01-18T07:35:00.000000000Z,141.829,196
2019-01-18T07:40:00.000000000Z,141.870,160
2019-01-18T07:45:00.000000000Z,141.824,114
2019-01-18T07:50:00.000000000Z,141.776,242
2019-01-18T07:55:00.000000000Z,141.682,231
2019-01-18T08:00:00.000000000Z,141.608,538
2019-01-18T08:05:00.000000000Z,141.732,402
2019-01-18T08:10:00.000000000Z,141.676,362
2019-01-18T08:15:00.000000000Z,141.704,311
2019-01-18T08:20:00.000000000Z,141.764,235
2019-01-18T08:25:00.000000000Z,141.736,441
2019-01-18T08:30:00.000000000Z,141.723,273
2019-01-18T08:35:00.000000000Z,141.747,339
2019-01-18T08:40:00.000000000Z,141.699,348
2019-01-18T08:45:00.000000000Z,141.734,246
2019-01-18T08:50:00.000000000Z,141.743,222
2019-01-18T08:55:00.000000000Z,141.693,261
2019-01-18T09:00:00.000000000Z,141.674,295
2019-01-18T09:05:00.000000000Z,141.738,371
2019-01-18T09:10:00.000000000Z,141.756,184
2019-01-18T09:15:00.000000000Z,141.742,198
2019-01-18T09:20:00.000000000Z,141.682,354
2019-01-18T09:25:00.000000000Z,141.708,269
2019-01-18T09:30:00.000000000Z,141.803,589
2019-01-18T09:35:00.000000000Z,141.825,217
2019-01-18T09:40:00.000000000Z,141.814,138
2019-01-18T09:45:00.000000000Z,141.812,221
2019-01-18T09:50:00.000000000Z,141.789,131
2019-01-18T09:55:00.000000000Z,141.772,139
2019-01-18T10:00:00.000000000Z,141.856,327
2019-01-18T10:05:00.000000000Z,141.744,246
2019-01-18T10:10:00.000000000Z,141.698,315
2019-01-18T10:15:00.000000000Z,141.618,346
2019-01-18T10:20:00.000000000Z,141.686,478
2019-01-18T10:25:00.000000000Z,141.604,294
2019-01-18T10:30:00.000000000Z,141.626,257
2019-01-18T10:35:00.000000000Z,141.546,220
2019-01-18T10:40:00.000000000Z,141.590,268
2019-01-18T10:45:00.000000000Z,141.614,141
2019-01-18T10:50:00.000000000Z,141.564,210
2019-01-18T10:55:00.000000000Z,141.619,277
2019-01-18T11:00:00.000000000Z,141.633,232
2019-01-18T11:05:00.000000000Z,141.745,199
2019-01-18T11:10:00.000000000Z,141.778,165
2019-01-18T11:15:00.000000000Z,141.806,226
2019-01-18T11:20:00.000000000Z,141.772,179
2019-01-18T11:25:00.000000000Z,141.773,217
2019-01-18T11:30:00.000000000Z,141.723,242
2019-01-18T11:35:00.000000000Z,141.678,175
2019-01-18T11:40:00.000000000Z,141.615,167
2019-01-18T11:45:00.000000000Z,141.650,235
2019-01-18T11:50:00.000000000Z,141.713,205
2019-01-18T11:55:00.000000000Z,141.628,339
2019-01-18T12:00:00.000000000Z,141.589,286
2019-01-18T12:05:00.000000000Z,141.667,263
2019-01-18T12:10:00.000000000Z,141.717,300
2019-01-18T12:15:00.000000000Z,141.596,255
2019-01-18T12:20:00.000000000Z,141.577,232
2019-01-18T12:25:00.000000000Z,141.611,249
2019-01-18T12:30:00.000000000Z,141.568,184
2019-01-18T12:35:00.000000000Z,141.602,169
2019-01-18T12:40:00.000000000Z,141.608,154
2019-01-18T12:45:00.000000000Z,141.626,150
2019-01-18T12:50:00.000000000Z,141.551,171
2019-01-18T12:55:00.000000000Z,141.495,221
2019-01-18T13:00:00.000000000Z,141.582,268
2019-01-18T13:05:00.000000000Z,141.567,170
2019-01-18T13:10:00.000000000Z,141.597,223
2019-01-18T13:15:00.000000000Z,141.496,191
2019-01-18T13:20:00.000000000Z,141.538,281
2019-01-18T13:25:00.000000000Z,141.550,194
2019-01-18T13:30:00.000000000Z,141.505,230
2019-01-18T13:35:00.000000000Z,141.490,195
2019-01-18T13:40:00.000000000Z,141.556,216
2019-01-18T13:45:00.000000000Z,141.451,293
2019-01-18T13:50:00.000000000Z,141.466,207
2019-01-18T13:55:00.000000000Z,141.488,206
2019-01-18T14:00:00.000000000Z,141.558,341
2019-01-18T14:05:00.000000000Z,141.546,400
2019-01-18T14:10:00.000000000Z,141.538,313
2019-01-18T14:15:00.000000000Z,141.494,340
2019-01-18T14:20:00.000000000Z,141.514,369
2019-01-18T14:25:00.000000000Z,141.602,240
2019-01-18T14:30:00.000000000Z,141.446,412
2019-01-18T14:35:00.000000000Z,141.312,737
2019-01-18T14:40:00.000000000Z,141.254,559
2019-01-18T14:45:00.000000000Z,141.308,515
2019-01-18T14:50:00.000000000Z,141.382,352
2019-01-18T14:55:00.000000000Z,141.372,242
2019-01-18T15:00:00.000000000Z,141.342,661
2019-01-18T15:05:00.000000000Z,141.277,443
2019-01-18T15:10:00.000000000Z,141.342,328
2019-01-18T15:15:00.000000000Z,141.736,881
2019-01-18T15:20:00.000000000Z,141.567,1434
2019-01-18T15:25:00.000000000Z,141.367,608
2019-01-18T15:30:00.000000000Z,141.424,485
2019-01-18T15:35:00.000000000Z,141.366,537
2019-01-18T15:40:00.000000000Z,141.410,497
2019-01-18T15:45:00.000000000Z,141.421,433
2019-01-18T15:50:00.000000000Z,141.443,589
2019-01-18T15:55:00.000000000Z,141.552,547
2019-01-18T16:00:00.000000000Z,141.536,423
2019-01-18T16:05:00.000000000Z,141.508,261
2019-01-18T16:10:00.000000000Z,141.432,377
2019-01-18T16:15:00.000000000Z,141.458,275
2019-01-18T16:20:00.000000000Z,141.530,365
2019-01-18T16:25:00.000000000Z,141.612,332
2019-01-18T16:30:00.000000000Z,141.568,226
2019-01-18T16:35:00.000000000Z,141.600,166
2019-01-18T16:40:00.000000000Z,141.597,217
2019-01-18T16:45:00.000000000Z,141.563,259
2019-01-18T16:50:00.000000000Z,141.558,205
2019-01-18T16:55:00.000000000Z,141.604,217
2019-01-18T17:00:00.000000000Z,141.618,165
2019-01-18T17:05:00.000000000Z,141.608,150
2019-01-18T17:10:00.000000000Z,141.594,151
2019-01-18T17:15:00.000000000Z,141.534,240
2019-01-18T17:20:00.000000000Z,141.541,100
2019-01-18T17:25:00.000000000Z,141.571,113
2019-01-18T17:30:00.000000000Z,141.620,148
2019-01-18T17:35:00.000000000Z,141.612,122
2019-01-18T17:40:00.000000000Z,141.534,163
2019-01-18T17:45:00.000000000Z,141.498,158
2019-01-18T17:50:00.000000000Z,141.512,214
2019-01-18T17:55:00.000000000Z,141.548,207
2019-01-18T18:00:00.000000000Z,141.588,218
2019-01-18T18:05:00.000000000Z,141.500,182
2019-01-18T18:10:00.000000000Z,141.510,188
2019-01-18T18:15:00.000000000Z,141.458,160
2019-01-18T18:20:00.000000000Z,141.523,147
2019-01-18T18:25:00.000000000Z,141.495,172
2019-01-18T18:30:00.000000000Z,141.446,142
2019-01-18T18:35:00.000000000Z,141.432,112
2019-01-18T18:40:00.000000000Z,141.420,141
2019-01-18T18:45:00.000000000Z,141.437,135
2019-01-18T18:50:00.000000000Z,141.432,100
2019-01-18T18:55:00.000000000Z,141.406,162
2019-01-18T19:00:00.000000000Z,141.341,254
2019-01-18T19:05:00.000000000Z,141.338,147
2019-01-18T19:10:00.000000000Z,141.307,139
2019-01-18T19:15:00.000000000Z,141.260,184
2019-01-18T19:20:00.000000000Z,141.276,213
2019-01-18T19:25:00.000000000Z,141.246,196
2019-01-18T19:30:00.000000000Z,141.244,133
2019-01-18T19:35:00.000000000Z,141.206,126
2019-01-18T19:40:00.000000000Z,141.198,151
2019-01-18T19:45:00.000000000Z,141.192,113
2019-01-18T19:50:00.000000000Z,141.204,145
2019-01-18T19:55:00.000000000Z,141.314,179
2019-01-18T20:00:00.000000000Z,141.254,242
2019-01-18T20:05:00.000000000Z,141.220,147
2019-01-18T20:10:00.000000000Z,141.224,193
2019-01-18T20:15:00.000000000Z,141.206,94
2019-01-18T20:20:00.000000000Z,141.192,102
2019-01-18T20:25:00.000000000Z,141.222,124
2019-01-18T20:30:00.000000000Z,141.220,104
2019-01-18T20:35:00.000000000Z,141.236,111
2019-01-18T20:40:00.000000000Z,141.203,53
2019-01-18T20:45:00.000000000Z,141.142,103
2019-01-18T20:50:00.000000000Z,141.150,148
2019-01-18T20:55:00.000000000Z,141.189,237
2019-01-18T21:00:00.000000000Z,141.206,111
2019-01-18T21:05:00.000000000Z,141.193,66
2019-01-18T21:10:00.000000000Z,141.197,50
2019-01-18T21:15:00.000000000Z,141.187,21
2019-01-18T21:20:00.000000000Z,141.180,45
2019-01-18T21:25:00.000000000Z,141.185,40
2019-01-18T21:30:00.000000000Z,141.241,152
2019-01-18T21:35:00.000000000Z,141.269,88
2019-01-18T21:40:00.000000000Z,141.264,99
2019-01-18T21:45:00.000000000Z,141.308,159
2019-01-18T21:50:00.000000000Z,141.294,124
2019-01-18T21:55:00.000000000Z,141.317,92
2019-01-20T22:00:00.000000000Z,141.318,51
2019-01-20T22:05:00.000000000Z,141.324,384
2019-01-20T22:10:00.000000000Z,141.312,29
2019-01-20T22:15:00.000000000Z,141.324,12
2019-01-20T22:20:00.000000000Z,141.308,40
2019-01-20T22:25:00.000000000Z,141.306,99
2019-01-20T22:30:00.000000000Z,141.338,85
2019-01-20T22:35:00.000000000Z,141.334,5
2019-01-20T22:40:00.000000000Z,141.314,15
2019-01-20T22:45:00.000000000Z,141.310,3
2019-01-20T22:50:00.000000000Z,141.298,11
2019-01-20T22:55:00.000000000Z,141.215,137
2019-01-20T23:00:00.000000000Z,141.244,206
2019-01-20T23:05:00.000000000Z,141.220,22
2019-01-20T23:10:00.000000000Z,141.204,77
2019-01-20T23:15:00.000000000Z,141.164,49
2019-01-20T23:20:00.000000000Z,141.138,55
2019-01-20T23:25:00.000000000Z,141.142,50
2019-01-20T23:30:00.000000000Z,141.137,107
2019-01-20T23:35:00.000000000Z,141.150,60
2019-01-20T23:40:00.000000000Z,141.095,49
2019-01-20T23:45:00.000000000Z,141.082,78
2019-01-20T23:50:00.000000000Z,141.045,63
2019-01-20T23:55:00.000000000Z,140.958,209
2019-01-21T00:00:00.000000000Z,140.949,229
2019-01-21T00:05:00.000000000Z,140.911,182
2019-01-21T00:10:00.000000000Z,141.004,153
2019-01-21T00:15:00.000000000Z,141.026,169
2019-01-21T00:20:00.000000000Z,140.977,131
2019-01-21T00:25:00.000000000Z,141.029,163
2019-01-21T00:30:00.000000000Z,141.044,72
2019-01-21T00:35:00.000000000Z,141.051,81
2019-01-21T00:40:00.000000000Z,141.103,144
2019-01-21T00:45:00.000000000Z,141.120,124
2019-01-21T00:50:00.000000000Z,141.024,140
2019-01-21T00:55:00.000000000Z,140.959,144
2019-01-21T01:00:00.000000000Z,140.935,121
2019-01-21T01:05:00.000000000Z,140.870,253
2019-01-21T01:10:00.000000000Z,140.868,254
2019-01-21T01:15:00.000000000Z,140.838,202
2019-01-21T01:20:00.000000000Z,140.857,150
2019-01-21T01:25:00.000000000Z,140.858,114
2019-01-21T01:30:00.000000000Z,140.870,198
2019-01-21T01:35:00.000000000Z,140.922,173
2019-01-21T01:40:00.000000000Z,140.936,164
2019-01-21T01:45:00.000000000Z,140.908,145
2019-01-21T01:50:00.000000000Z,140.919,73
2019-01-21T01:55:00.000000000Z,140.908,83
2019-01-21T02:00:00.000000000Z,141.026,249
2019-01-21T02:05:00.000000000Z,140.952,142
2019-01-21T02:10:00.000000000Z,140.974,95
2019-01-21T02:15:00.000000000Z,140.964,93
2019-01-21T02:20:00.000000000Z,140.956,167
2019-01-21T02:25:00.000000000Z,140.961,100
2019-01-21T02:30:00.000000000Z,141.002,87
2019-01-21T02:35:00.000000000Z,140.997,80
2019-01-21T02:40:00.000000000Z,141.020,91
2019-01-21T02:45:00.000000000Z,141.046,107
2019-01-21T02:50:00.000000000Z,141.136,104
2019-01-21T02:55:00.000000000Z,141.146,152
2019-01-21T03:00:00.000000000Z,141.087,105
2019-01-21T03:05:00.000000000Z,141.093,95
2019-01-21T03:10:00.000000000Z,141.082,86
2019-01-21T03:15:00.000000000Z,141.034,79
2019-01-21T03:20:00.000000000Z,141.046,81
2019-01-21T03:25:00.000000000Z,141.030,63
2019-01-21T03:30:00.000000000Z,141.008,43
2019-01-21T03:35:00.000000000Z,141.005,65
2019-01-21T03:40:00.000000000Z,141.015,50
2019-01-21T03:45:00.000000000Z,141.019,64
2019-01-21T03:50:00.000000000Z,141.009,55
2019-01-21T03:55:00.000000000Z,140.991,51
2019-01-21T04:00:00.000000000Z,140.946,131
2019-01-21T04:05:00.000000000Z,140.959,54
2019-01-21T04:10:00.000000000Z,140.974,34
2019-01-21T04:15:00.000000000Z,140.978,47
2019-01-21T04:20:00.000000000Z,141.019,93
2019-01-21T04:25:00.000000000Z,141.052,76
2019-01-21T04:30:00.000000000Z,141.042,66
2019-01-21T04:35:00.000000000Z,141.038,79
2019-01-21T04:40:00.000000000Z,141.030,52
2019-01-21T04:45:00.000000000Z,141.000,51
2019-01-21T04:50:00.000000000Z,140.974,55
2019-01-21T04:55:00.000000000Z,141.018,91
2019-01-21T05:00:00.000000000Z,140.984,122
2019-01-21T05:05:00.000000000Z,140.993,130
2019-01-21T05:10:00.000000000Z,141.027,75
2019-01-21T05:15:00.000000000Z,141.027,60
2019-01-21T05:20:00.000000000Z,141.036,56
2019-01-21T05:25:00.000000000Z,141.040,35
2019-01-21T05:30:00.000000000Z,141.033,72
2019-01-21T05:35:00.000000000Z,140.999,90
2019-01-21T05:40:00.000000000Z,141.008,70
2019-01-21T05:45:00.000000000Z,140.988,75
2019-01-21T05:50:00.000000000Z,140.967,87
2019-01-21T05:55:00.000000000Z,140.980,84
2019-01-21T06:00:00.000000000Z,141.010,81
2019-01-21T06:05:00.000000000Z,140.994,75
2019-01-21T06:10:00.000000000Z,141.010,58
2019-01-21T06:15:00.000000000Z,141.033,81
2019-01-21T06:20:00.000000000Z,141.004,59
2019-01-21T06:25:00.000000000Z,141.014,59
2019-01-21T06:30:00.000000000Z,141.000,146
2019-01-21T06:35:00.000000000Z,141.033,114
2019-01-21T06:40:00.000000000Z,141.048,69
