time,EUR_USD_close,EUR_USD_volume
2018-04-17T10:50:00.000000000Z,1.23726,28
2018-04-17T10:51:00.000000000Z,1.23696,17
2018-04-17T10:52:00.000000000Z,1.23699,20
2018-04-17T10:53:00.000000000Z,1.23704,17
2018-04-17T10:54:00.000000000Z,1.23716,31
2018-04-17T10:55:00.000000000Z,1.23726,26
2018-04-17T10:56:00.000000000Z,1.23722,20
2018-04-17T10:57:00.000000000Z,1.23729,6
2018-04-17T10:58:00.000000000Z,1.23734,11
2018-04-17T10:59:00.000000000Z,1.23712,38
2018-04-17T11:00:00.000000000Z,1.23708,48
2018-04-17T11:01:00.000000000Z,1.23724,42
2018-04-17T11:02:00.000000000Z,1.23726,20
2018-04-17T11:03:00.000000000Z,1.23730,17
2018-04-17T11:04:00.000000000Z,1.23744,21
2018-04-17T11:05:00.000000000Z,1.23762,44
2018-04-17T11:06:00.000000000Z,1.23750,27
2018-04-17T11:07:00.000000000Z,1.23744,13
2018-04-17T11:08:00.000000000Z,1.23762,26
2018-04-17T11:09:00.000000000Z,1.23766,29
2018-04-17T11:10:00.000000000Z,1.23750,6
2018-04-17T11:11:00.000000000Z,1.23758,38
2018-04-17T11:12:00.000000000Z,1.23767,22
2018-04-17T11:13:00.000000000Z,1.23774,17
2018-04-17T11:14:00.000000000Z,1.23762,22
2018-04-17T11:15:00.000000000Z,1.23751,23
2018-04-17T11:16:00.000000000Z,1.23759,41
2018-04-17T11:17:00.000000000Z,1.23746,50
2018-04-17T11:18:00.000000000Z,1.23752,17
2018-04-17T11:19:00.000000000Z,1.23756,22
2018-04-17T11:20:00.000000000Z,1.23754,14
2018-04-17T11:21:00.000000000Z,1.23752,7
2018-04-17T11:22:00.000000000Z,1.23754,17
2018-04-17T11:23:00.000000000Z,1.23750,15
2018-04-17T11:24:00.000000000Z,1.23759,11
2018-04-17T11:25:00.000000000Z,1.23756,3
2018-04-17T11:26:00.000000000Z,1.23766,18
2018-04-17T11:27:00.000000000Z,1.23752,14
2018-04-17T11:28:00.000000000Z,1.23753,12
2018-04-17T11:29:00.000000000Z,1.23747,16
2018-04-17T11:30:00.000000000Z,1.23746,23
2018-04-17T11:31:00.000000000Z,1.23754,9
2018-04-17T11:32:00.000000000Z,1.23754,28
2018-04-17T11:33:00.000000000Z,1.23754,17
2018-04-17T11:34:00.000000000Z,1.23756,19
2018-04-17T11:35:00.000000000Z,1.23737,12
2018-04-17T11:36:00.000000000Z,1.23744,31
2018-04-17T11:37:00.000000000Z,1.23746,21
2018-04-17T11:38:00.000000000Z,1.23775,21
2018-04-17T11:39:00.000000000Z,1.23762,22
2018-04-17T11:40:00.000000000Z,1.23764,13
2018-04-17T11:41:00.000000000Z,1.23771,14
2018-04-17T11:42:00.000000000Z,1.23773,31
2018-04-17T11:43:00.000000000Z,1.23773,42
2018-04-17T11:44:00.000000000Z,1.23778,13
2018-04-17T11:45:00.000000000Z,1.23787,21
2018-04-17T11:46:00.000000000Z,1.23794,27
2018-04-17T11:47:00.000000000Z,1.23775,38
2018-04-17T11:48:00.000000000Z,1.23768,22
2018-04-17T11:49:00.000000000Z,1.23780,22
2018-04-17T11:50:00.000000000Z,1.23778,12
2018-04-17T11:51:00.000000000Z,1.23772,8
2018-04-17T11:52:00.000000000Z,1.23766,14
2018-04-17T11:53:00.000000000Z,1.23776,31
2018-04-17T11:54:00.000000000Z,1.23754,47
2018-04-17T11:55:00.000000000Z,1.23738,21
2018-04-17T11:56:00.000000000Z,1.23743,11
2018-04-17T11:57:00.000000000Z,1.23718,62
2018-04-17T11:58:00.000000000Z,1.23680,78
2018-04-17T11:59:00.000000000Z,1.23672,61
2018-04-17T12:00:00.000000000Z,1.23666,34
2018-04-17T12:01:00.000000000Z,1.23652,46
2018-04-17T12:02:00.000000000Z,1.23638,68
2018-04-17T12:03:00.000000000Z,1.23628,25
2018-04-17T12:04:00.000000000Z,1.23630,48
2018-04-17T12:05:00.000000000Z,1.23646,38
2018-04-17T12:06:00.000000000Z,1.23648,19
2018-04-17T12:07:00.000000000Z,1.23650,31
2018-04-17T12:08:00.000000000Z,1.23663,19
2018-04-17T12:09:00.000000000Z,1.23669,26
2018-04-17T12:10:00.000000000Z,1.23656,10
2018-04-17T12:11:00.000000000Z,1.23638,9
2018-04-17T12:12:00.000000000Z,1.23547,150
2018-04-17T12:13:00.000000000Z,1.23556,106
