time,EUR_USD_close,EUR_USD_volume,GBP_USD_close,GBP_USD_volume,EUR_GBP_close,EUR_GBP_volume
2018-04-17T13:08:00.000000000Z,1.23574,53.0,1.43244,105.0,0.86266,32.0
2018-04-17T13:09:00.000000000Z,1.23561,69.0,1.43221,45.0,0.86272,16.0
2018-04-17T13:10:00.000000000Z,1.23574,33.0,1.43236,25.0,0.86273,12.0
2018-04-17T13:11:00.000000000Z,1.23570,46.0,1.43232,60.0,0.86277,12.0
2018-04-17T13:12:00.000000000Z,1.23548,82.0,1.43201,74.0,0.86278,14.0
2018-04-17T13:13:00.000000000Z,1.23574,35.0,1.43219,37.0,0.86284,10.0
2018-04-17T13:14:00.000000000Z,1.23554,26.0,1.43202,38.0,0.86277,16.0
2018-04-17T13:15:00.000000000Z,1.23542,24.0,1.43200,45.0,0.86272,8.0
2018-04-17T13:16:00.000000000Z,1.23537,51.0,1.43210,32.0,0.86264,10.0
2018-04-17T13:17:00.000000000Z,1.23523,57.0,1.43202,31.0,0.86256,15.0
2018-04-17T13:18:00.000000000Z,1.23520,12.0,1.43203,41.0,0.86254,7.0
2018-04-17T13:19:00.000000000Z,1.23538,41.0,1.43230,45.0,0.86249,12.0
2018-04-17T13:20:00.000000000Z,1.23543,32.0,1.43226,35.0,0.86254,8.0
2018-04-17T13:21:00.000000000Z,1.23531,31.0,1.43223,41.0,0.86250,12.0
2018-04-17T13:22:00.000000000Z,1.23538,48.0,1.43241,53.0,0.86242,20.0
2018-04-17T13:23:00.000000000Z,1.23528,16.0,1.43227,26.0,0.86246,10.0
2018-04-17T13:24:00.000000000Z,1.23530,41.0,1.43198,58.0,0.86264,23.0
2018-04-17T13:25:00.000000000Z,1.23515,11.0,1.43185,18.0,0.86262,5.0
2018-04-17T13:26:00.000000000Z,1.23502,28.0,1.43182,26.0,0.86254,7.0
2018-04-17T13:27:00.000000000Z,1.23504,19.0,1.43180,54.0,0.86260,6.0
2018-04-17T13:28:00.000000000Z,1.23508,21.0,1.43170,12.0,0.86263,6.0
2018-04-17T13:29:00.000000000Z,1.23492,29.0,1.43152,14.0,0.86263,6.0
2018-04-17T13:30:00.000000000Z,1.23479,42.0,1.43162,74.0,0.86252,13.0
2018-04-17T13:31:00.000000000Z,1.23474,36.0,1.43132,17.0,0.86266,11.0
2018-04-17T13:32:00.000000000Z,1.23476,33.0,1.43106,73.0,0.86281,29.0
2018-04-17T13:33:00.000000000Z,1.23486,34.0,1.43112,59.0,0.86285,14.0
2018-04-17T13:34:00.000000000Z,1.23506,31.0,1.43128,72.0,0.86287,15.0
2018-04-17T13:35:00.000000000Z,1.23516,41.0,1.43132,59.0,0.86290,8.0
2018-04-17T13:36:00.000000000Z,1.23524,33.0,1.43142,32.0,0.86290,2.0
2018-04-17T13:37:00.000000000Z,1.23553,62.0,1.43132,94.0,0.86318,28.0
2018-04-17T13:38:00.000000000Z,1.23552,41.0,1.43103,57.0,0.86334,17.0
2018-04-17T13:39:00.000000000Z,1.23564,58.0,1.43084,119.0,0.86353,36.0
2018-04-17T13:40:00.000000000Z,1.23595,51.0,1.43136,89.0,0.86346,8.0
2018-04-17T13:41:00.000000000Z,1.23592,75.0,1.43115,60.0,0.86356,17.0
2018-04-17T13:42:00.000000000Z,1.23610,58.0,1.43150,84.0,0.86346,24.0
2018-04-17T13:43:00.000000000Z,1.23606,65.0,1.43195,110.0,0.86320,38.0
2018-04-17T13:44:00.000000000Z,1.23588,43.0,1.43170,33.0,0.86326,17.0
2018-04-17T13:45:00.000000000Z,1.23580,48.0,1.43150,44.0,0.86332,23.0
2018-04-17T13:46:00.000000000Z,1.23588,77.0,1.43151,73.0,0.86335,29.0
2018-04-17T13:47:00.000000000Z,1.23570,90.0,1.43118,90.0,0.86340,18.0
2018-04-17T13:48:00.000000000Z,1.23560,29.0,1.43113,51.0,0.86338,16.0
2018-04-17T13:49:00.000000000Z,1.23568,49.0,1.43120,57.0,0.86336,18.0
2018-04-17T13:50:00.000000000Z,1.23562,26.0,1.43112,48.0,0.86340,10.0
2018-04-17T13:51:00.000000000Z,1.23560,19.0,1.43117,43.0,0.86335,12.0
2018-04-17T13:52:00.000000000Z,1.23571,33.0,1.43144,44.0,0.86328,9.0
2018-04-17T13:53:00.000000000Z,1.23558,43.0,1.43108,58.0,0.86336,11.0
2018-04-17T13:54:00.000000000Z,1.23540,33.0,1.43082,49.0,0.86344,13.0
2018-04-17T13:55:00.000000000Z,1.23545,30.0,1.43069,66.0,0.86354,18.0
2018-04-17T13:56:00.000000000Z,1.23534,37.0,1.43068,40.0,0.86346,13.0
2018-04-17T13:57:00.000000000Z,1.23531,17.0,1.43060,63.0,0.86347,14.0
2018-04-17T13:58:00.000000000Z,1.23520,41.0,1.43054,46.0,0.86345,5.0
2018-04-17T13:59:00.000000000Z,1.23513,33.0,1.43052,35.0,0.86341,14.0
2018-04-17T14:00:00.000000000Z,1.23513,112.0,1.43068,87.0,0.86328,16.0
2018-04-17T14:01:00.000000000Z,1.23488,96.0,1.43086,86.0,0.86298,29.0
2018-04-17T14:02:00.000000000Z,1.23484,43.0,1.43111,59.0,0.86286,27.0
2018-04-17T14:03:00.000000000Z,1.23464,47.0,1.43072,23.0,0.86292,17.0
2018-04-17T14:04:00.000000000Z,1.23448,56.0,1.43067,26.0,0.86287,20.0
2018-04-17T14:05:00.000000000Z,1.23454,68.0,1.43096,66.0,0.86275,23.0
2018-04-17T14:06:00.000000000Z,1.23474,46.0,1.43097,21.0,0.86284,16.0
2018-04-17T14:07:00.000000000Z,1.23488,78.0,1.43154,100.0,0.86262,24.0
2018-04-17T14:08:00.000000000Z,1.23492,74.0,1.43170,69.0,0.86256,30.0
2018-04-17T14:09:00.000000000Z,1.23513,48.0,1.43192,81.0,0.86256,18.0
2018-04-17T14:10:00.000000000Z,1.23510,40.0,1.43186,50.0,0.86254,15.0
2018-04-17T14:11:00.000000000Z,1.23540,55.0,1.43208,99.0,0.86267,20.0
2018-04-17T14:12:00.000000000Z,1.23522,66.0,1.43222,46.0,0.86244,19.0
2018-04-17T14:13:00.000000000Z,1.23510,47.0,1.43194,57.0,0.86250,16.0
2018-04-17T14:14:00.000000000Z,1.23519,60.0,1.43186,53.0,0.86260,10.0
2018-04-17T14:15:00.000000000Z,1.23509,60.0,1.43178,44.0,0.86261,22.0
2018-04-17T14:16:00.000000000Z,1.23502,19.0,1.43186,31.0,0.86252,14.0
2018-04-17T14:17:00.000000000Z,1.23495,21.0,1.43170,40.0,0.86259,5.0
2018-04-17T14:18:00.000000000Z,1.23496,65.0,1.43146,44.0,0.86272,16.0
2018-04-17T14:19:00.000000000Z,1.23495,40.0,1.43152,35.0,0.86272,14.0
2018-04-17T14:20:00.000000000Z,1.23495,18.0,1.43139,28.0,0.86278,6.0
2018-04-17T14:21:00.000000000Z,1.23503,19.0,1.43141,10.0,0.86282,4.0
2018-04-17T14:22:00.000000000Z,1.23500,54.0,1.43152,60.0,0.86273,17.0
2018-04-17T14:23:00.000000000Z,1.23466,28.0,1.43110,59.0,0.86274,8.0
2018-04-17T14:24:00.000000000Z,1.23464,73.0,1.43098,87.0,0.86276,19.0
2018-04-17T14:25:00.000000000Z,1.23420,69.0,1.43082,89.0,0.86260,17.0
2018-04-17T14:26:00.000000000Z,1.23448,33.0,1.43131,23.0,0.86252,4.0
2018-04-17T14:27:00.000000000Z,1.23445,38.0,1.43130,32.0,0.86248,12.0
2018-04-17T14:28:00.000000000Z,1.23434,39.0,1.43126,58.0,0.86241,16.0
2018-04-17T14:29:00.000000000Z,1.23414,59.0,1.43102,65.0,0.86239,9.0
2018-04-17T14:30:00.000000000Z,1.23445,54.0,1.43127,65.0,0.86248,24.0
2018-04-17T14:31:00.000000000Z,1.23430,62.0,1.43106,82.0,0.86249,12.0
2018-04-17T14:32:00.000000000Z,1.23396,83.0,1.43098,56.0,0.86226,23.0
2018-04-17T14:33:00.000000000Z,1.23394,133.0,1.43100,99.0,0.86230,44.0
2018-04-17T14:34:00.000000000Z,1.23413,67.0,1.43134,77.0,0.86228,13.0
2018-04-17T14:35:00.000000000Z,1.23412,30.0,1.43126,71.0,0.86229,15.0
2018-04-17T14:36:00.000000000Z,1.23428,41.0,1.43094,73.0,0.86255,23.0
2018-04-17T14:37:00.000000000Z,1.23424,24.0,1.43107,43.0,0.86246,10.0
2018-04-17T14:38:00.000000000Z,1.23413,61.0,1.43129,88.0,0.86227,18.0
2018-04-17T14:39:00.000000000Z,1.23424,76.0,1.43156,69.0,0.86218,12.0
2018-04-17T14:40:00.000000000Z,1.23413,22.0,1.43146,28.0,0.86215,3.0
2018-04-17T14:41:00.000000000Z,1.23449,73.0,1.43188,57.0,0.86218,16.0
2018-04-17T14:42:00.000000000Z,1.23454,66.0,1.43178,50.0,0.86222,6.0
2018-04-17T14:43:00.000000000Z,1.23440,41.0,1.43169,33.0,0.86220,9.0
2018-04-17T14:44:00.000000000Z,1.23438,37.0,1.43145,29.0,0.86232,10.0
2018-04-17T14:45:00.000000000Z,1.23436,69.0,1.43152,54.0,0.86228,8.0
2018-04-17T14:46:00.000000000Z,1.23423,45.0,1.43147,53.0,0.86219,13.0
2018-04-17T14:47:00.000000000Z,1.23400,54.0,1.43116,43.0,0.86221,18.0
2018-04-17T14:48:00.000000000Z,1.23416,58.0,1.43133,77.0,0.86227,15.0
2018-04-17T14:49:00.000000000Z,1.23434,37.0,1.43150,52.0,0.86229,13.0
2018-04-17T14:50:00.000000000Z,1.23468,77.0,1.43170,33.0,0.86238,16.0
2018-04-17T14:51:00.000000000Z,1.23482,65.0,1.43214,60.0,0.86223,28.0
2018-04-17T14:52:00.000000000Z,1.23474,38.0,1.43219,64.0,0.86216,18.0
2018-04-17T14:53:00.000000000Z,1.23446,73.0,1.43173,74.0,0.86218,15.0
2018-04-17T14:54:00.000000000Z,1.23430,64.0,1.43146,52.0,0.86226,19.0
2018-04-17T14:55:00.000000000Z,1.23430,39.0,1.43134,23.0,0.86231,12.0
2018-04-17T14:56:00.000000000Z,1.23414,29.0,1.43113,40.0,0.86236,10.0
2018-04-17T14:57:00.000000000Z,1.23447,91.0,1.43090,116.0,0.86270,47.0
2018-04-17T14:58:00.000000000Z,1.23468,161.0,1.43066,140.0,0.86298,37.0
2018-04-17T14:59:00.000000000Z,1.23458,70.0,1.43090,73.0,0.86279,43.0
2018-04-17T15:00:00.000000000Z,1.23422,100.0,1.43055,103.0,0.86276,31.0
2018-04-17T15:01:00.000000000Z,1.23448,82.0,1.43083,70.0,0.86280,26.0
2018-04-17T15:02:00.000000000Z,1.23474,82.0,1.43116,68.0,0.86276,22.0
2018-04-17T15:03:00.000000000Z,1.23452,54.0,1.43102,97.0,0.86270,18.0
2018-04-17T15:04:00.000000000Z,1.23451,48.0,1.43112,52.0,0.86262,18.0
2018-04-17T15:05:00.000000000Z,1.23479,36.0,1.43131,50.0,0.86268,21.0
2018-04-17T15:06:00.000000000Z,1.23445,54.0,1.43100,54.0,0.86267,17.0
2018-04-17T15:07:00.000000000Z,1.23452,66.0,1.43111,70.0,0.86266,24.0
2018-04-17T15:08:00.000000000Z,1.23446,71.0,1.43102,55.0,0.86264,18.0
2018-04-17T15:09:00.000000000Z,1.23445,76.0,1.43086,61.0,0.86271,15.0
2018-04-17T15:10:00.000000000Z,1.23475,48.0,1.43106,42.0,0.86280,8.0
2018-04-17T15:11:00.000000000Z,1.23467,50.0,1.43115,34.0,0.86269,15.0
2018-04-17T15:12:00.000000000Z,1.23452,31.0,1.43096,20.0,0.86270,8.0
2018-04-17T15:13:00.000000000Z,1.23452,49.0,1.43118,36.0,0.86259,15.0
2018-04-17T15:14:00.000000000Z,1.23452,13.0,1.43118,26.0,0.86259,10.0
2018-04-17T15:15:00.000000000Z,1.23460,44.0,1.43120,37.0,0.86266,15.0
2018-04-17T15:16:00.000000000Z,1.23466,38.0,1.43122,41.0,0.86266,10.0
2018-04-17T15:17:00.000000000Z,1.23462,34.0,1.43132,23.0,0.86260,9.0
2018-04-17T15:18:00.000000000Z,1.23475,68.0,1.43130,69.0,0.86268,17.0
2018-04-17T15:19:00.000000000Z,1.23482,39.0,1.43146,42.0,0.86265,9.0
2018-04-17T15:20:00.000000000Z,1.23476,19.0,1.43141,16.0,0.86260,8.0
2018-04-17T15:21:00.000000000Z,1.23466,13.0,1.43130,47.0,0.86262,17.0
2018-04-17T15:22:00.000000000Z,1.23486,29.0,1.43128,33.0,0.86275,13.0
2018-04-17T15:23:00.000000000Z,1.23480,28.0,1.43116,38.0,0.86280,16.0
2018-04-17T15:24:00.000000000Z,1.23480,39.0,1.43118,28.0,0.86280,6.0
2018-04-17T15:25:00.000000000Z,1.23472,39.0,1.43098,36.0,0.86288,19.0
2018-04-17T15:26:00.000000000Z,1.23465,36.0,1.43084,43.0,0.86290,15.0
2018-04-17T15:27:00.000000000Z,1.23453,61.0,1.43034,75.0,0.86310,41.0
2018-04-17T15:28:00.000000000Z,1.23454,47.0,1.42974,121.0,0.86344,60.0
2018-04-17T15:29:00.000000000Z,1.23440,37.0,1.42965,99.0,0.86342,27.0
2018-04-17T15:30:00.000000000Z,1.23430,44.0,1.42988,129.0,0.86321,33.0
2018-04-17T15:31:00.000000000Z,1.23444,10.0,1.43007,68.0,0.86319,18.0
2018-04-17T15:32:00.000000000Z,1.23456,32.0,1.43024,61.0,0.86321,17.0
2018-04-17T15:33:00.000000000Z,1.23478,29.0,1.43067,98.0,0.86304,19.0
2018-04-17T15:34:00.000000000Z,1.23484,35.0,1.43075,44.0,0.86306,15.0
2018-04-17T15:35:00.000000000Z,1.23466,11.0,1.43054,30.0,0.86308,7.0
2018-04-17T15:36:00.000000000Z,1.23454,33.0,1.43033,56.0,0.86310,10.0
2018-04-17T15:37:00.000000000Z,1.23437,47.0,1.43020,87.0,0.86308,15.0
2018-04-17T15:38:00.000000000Z,1.23426,18.0,1.43014,57.0,0.86307,12.0
2018-04-17T15:39:00.000000000Z,1.23423,26.0,1.42992,65.0,0.86314,15.0
2018-04-17T15:40:00.000000000Z,1.23450,31.0,1.43034,57.0,0.86309,12.0
2018-04-17T15:41:00.000000000Z,1.23448,16.0,1.43028,42.0,0.86310,6.0
2018-04-17T15:42:00.000000000Z,1.23448,21.0,1.43036,15.0,0.86305,8.0
2018-04-17T15:43:00.000000000Z,1.23448,31.0,1.43030,58.0,0.86310,10.0
2018-04-17T15:44:00.000000000Z,1.23444,36.0,1.43028,40.0,0.86310,7.0
2018-04-17T15:45:00.000000000Z,1.23448,27.0,1.43002,92.0,0.86324,17.0
2018-04-17T15:46:00.000000000Z,1.23436,25.0,1.43005,28.0,0.86315,6.0
2018-04-17T15:47:00.000000000Z,1.23434,16.0,1.43004,18.0,0.86314,6.0
2018-04-17T15:48:00.000000000Z,1.23394,44.0,1.42982,22.0,0.86298,9.0
2018-04-17T15:49:00.000000000Z,1.23414,68.0,1.42998,61.0,0.86310,13.0
2018-04-17T15:50:00.000000000Z,1.23420,40.0,1.42986,36.0,0.86314,12.0
2018-04-17T15:51:00.000000000Z,1.23410,25.0,1.43004,65.0,0.86300,18.0
2018-04-17T15:52:00.000000000Z,1.23406,28.0,1.43018,26.0,0.86292,12.0
2018-04-17T15:53:00.000000000Z,1.23369,108.0,1.42990,90.0,0.86278,28.0
2018-04-17T15:54:00.000000000Z,1.23393,89.0,1.42988,50.0,0.86299,25.0
2018-04-17T15:55:00.000000000Z,1.23411,41.0,1.42982,162.0,0.86316,22.0
2018-04-17T15:56:00.000000000Z,1.23409,46.0,1.42952,137.0,0.86328,20.0
2018-04-17T15:57:00.000000000Z,1.23427,52.0,1.42956,91.0,0.86342,27.0
2018-04-17T15:58:00.000000000Z,1.23434,21.0,1.42962,23.0,0.86341,8.0
2018-04-17T15:59:00.000000000Z,1.23450,53.0,1.42998,24.0,0.86328,16.0
2018-04-17T16:00:00.000000000Z,1.23410,40.0,1.42966,79.0,0.86324,26.0
2018-04-17T16:01:00.000000000Z,1.23405,53.0,1.42932,215.0,0.86338,62.0
2018-04-17T16:02:00.000000000Z,1.23416,30.0,1.42913,60.0,0.86352,21.0
2018-04-17T16:03:00.000000000Z,1.23382,60.0,1.42933,140.0,0.86319,49.0
2018-04-17T16:04:00.000000000Z,1.23414,34.0,1.42956,54.0,0.86330,9.0
2018-04-17T16:05:00.000000000Z,1.23398,42.0,1.42932,57.0,0.86334,12.0
2018-04-17T16:06:00.000000000Z,1.23406,23.0,1.42938,59.0,0.86338,7.0
2018-04-17T16:07:00.000000000Z,1.23403,46.0,1.42957,98.0,0.86323,18.0
2018-04-17T16:08:00.000000000Z,1.23421,57.0,1.42952,106.0,0.86337,20.0
2018-04-17T16:09:00.000000000Z,1.23408,34.0,1.42919,36.0,0.86350,10.0
2018-04-17T16:10:00.000000000Z,1.23421,30.0,1.42911,49.0,0.86362,11.0
2018-04-17T16:11:00.000000000Z,1.23431,29.0,1.42917,53.0,0.86362,12.0
2018-04-17T16:12:00.000000000Z,1.23423,31.0,1.42918,52.0,0.86356,14.0
2018-04-17T16:13:00.000000000Z,1.23426,37.0,1.42924,37.0,0.86355,15.0
2018-04-17T16:14:00.000000000Z,1.23442,18.0,1.42924,23.0,0.86366,7.0
2018-04-17T16:15:00.000000000Z,1.23424,28.0,1.42904,16.0,0.86366,8.0
2018-04-17T16:16:00.000000000Z,1.23420,35.0,1.42904,54.0,0.86364,23.0
2018-04-17T16:17:00.000000000Z,1.23421,5.0,1.42898,38.0,0.86370,11.0
2018-04-17T16:18:00.000000000Z,1.23440,17.0,1.42915,27.0,0.86372,7.0
2018-04-17T16:19:00.000000000Z,1.23446,25.0,1.42922,39.0,0.86375,5.0
2018-04-17T16:20:00.000000000Z,1.23424,17.0,1.42904,47.0,0.86373,13.0
2018-04-17T16:21:00.000000000Z,1.23430,14.0,1.42906,17.0,0.86372,6.0
2018-04-17T16:22:00.000000000Z,1.23436,20.0,1.42920,2.0,0.86368,6.0
2018-04-17T16:23:00.000000000Z,1.23454,54.0,1.42921,48.0,0.86383,21.0
2018-04-17T16:24:00.000000000Z,1.23462,39.0,1.42909,43.0,0.86392,8.0
2018-04-17T16:25:00.000000000Z,1.23462,29.0,1.42906,60.0,0.86395,15.0
2018-04-17T16:26:00.000000000Z,1.23465,19.0,1.42911,11.0,0.86395,4.0
2018-04-17T16:27:00.000000000Z,1.23470,16.0,1.42907,33.0,0.86396,5.0
2018-04-17T16:28:00.000000000Z,1.23474,16.0,1.42929,34.0,0.86391,10.0
2018-04-17T16:29:00.000000000Z,1.23465,30.0,1.42916,58.0,0.86386,6.0
2018-04-17T16:30:00.000000000Z,1.23466,44.0,1.42916,10.0,0.86389,3.0
2018-04-17T16:31:00.000000000Z,1.23472,24.0,1.42921,5.0,0.86392,1.0
2018-04-17T16:32:00.000000000Z,1.23470,26.0,1.42918,48.0,0.86391,10.0
2018-04-17T16:33:00.000000000Z,1.23472,37.0,1.42909,48.0,0.86398,25.0
2018-04-17T16:34:00.000000000Z,1.23472,19.0,1.42920,59.0,0.86393,6.0
2018-04-17T16:35:00.000000000Z,1.23466,74.0,1.42902,38.0,0.86398,14.0
2018-04-17T16:36:00.000000000Z,1.23462,24.0,1.42914,48.0,0.86385,11.0
2018-04-17T16:37:00.000000000Z,1.23455,19.0,1.42886,36.0,0.86399,17.0
2018-04-17T16:38:00.000000000Z,1.23464,38.0,1.42898,34.0,0.86399,10.0
2018-04-17T16:39:00.000000000Z,1.23466,17.0,1.42906,34.0,0.86392,13.0
2018-04-17T16:40:00.000000000Z,1.23462,49.0,1.42892,41.0,0.86402,25.0
2018-04-17T16:41:00.000000000Z,1.23451,56.0,1.42886,54.0,0.86398,12.0
2018-04-17T16:42:00.000000000Z,1.23450,51.0,1.42895,35.0,0.86388,11.0
2018-04-17T16:43:00.000000000Z,1.23453,21.0,1.42908,26.0,0.86386,5.0
2018-04-17T16:44:00.000000000Z,1.23471,27.0,1.42908,39.0,0.86397,7.0
2018-04-17T16:45:00.000000000Z,1.23468,33.0,1.42910,15.0,0.86394,10.0
2018-04-17T16:46:00.000000000Z,1.23477,14.0,1.42902,21.0,0.86407,6.0
2018-04-17T16:47:00.000000000Z,1.23486,38.0,1.42906,13.0,0.86408,4.0
2018-04-17T16:48:00.000000000Z,1.23495,36.0,1.42906,13.0,0.86412,6.0
2018-04-17T16:49:00.000000000Z,1.23493,10.0,1.42920,9.0,0.86410,3.0
2018-04-17T16:50:00.000000000Z,1.23499,48.0,1.42921,66.0,0.86408,13.0
2018-04-17T16:51:00.000000000Z,1.23492,25.0,1.42924,21.0,0.86404,8.0
2018-04-17T16:52:00.000000000Z,1.23490,10.0,1.42928,22.0,0.86402,3.0
2018-04-17T16:53:00.000000000Z,1.23498,15.0,1.42926,17.0,0.86406,4.0
2018-04-17T16:54:00.000000000Z,1.23516,37.0,1.42922,55.0,0.86426,11.0
2018-04-17T16:55:00.000000000Z,1.23544,48.0,1.42924,46.0,0.86443,15.0
2018-04-17T16:56:00.000000000Z,1.23557,48.0,1.42921,20.0,0.86452,6.0
2018-04-17T16:57:00.000000000Z,1.23562,36.0,1.42920,30.0,0.86460,15.0
2018-04-17T16:58:00.000000000Z,1.23564,78.0,1.42918,56.0,0.86461,17.0
2018-04-17T16:59:00.000000000Z,1.23550,110.0,1.42881,103.0,0.86475,33.0
2018-04-17T17:00:00.000000000Z,1.23561,79.0,1.42908,64.0,0.86466,30.0
2018-04-17T17:01:00.000000000Z,1.23555,86.0,1.42901,80.0,0.86465,17.0
2018-04-17T17:02:00.000000000Z,1.23549,36.0,1.42912,36.0,0.86456,12.0
2018-04-17T17:03:00.000000000Z,1.23556,26.0,1.42934,37.0,0.86448,13.0
2018-04-17T17:04:00.000000000Z,1.23561,16.0,1.42942,16.0,0.86444,6.0
2018-04-17T17:05:00.000000000Z,1.23576,30.0,1.42944,13.0,0.86451,5.0
2018-04-17T17:06:00.000000000Z,1.23574,10.0,1.42944,6.0,0.86451,5.0
2018-04-17T17:07:00.000000000Z,1.23576,5.0,1.42950,2.0,0.86449,1.0
2018-04-17T17:08:00.000000000Z,1.23574,15.0,1.42964,27.0,0.86438,9.0
2018-04-17T17:09:00.000000000Z,1.23576,28.0,1.42956,16.0,0.86446,6.0
2018-04-17T17:10:00.000000000Z,1.23598,68.0,1.42964,21.0,0.86454,14.0
2018-04-17T17:11:00.000000000Z,1.23600,44.0,1.42972,24.0,0.86450,8.0
2018-04-17T17:12:00.000000000Z,1.23588,25.0,1.42972,20.0,0.86442,5.0
2018-04-17T17:13:00.000000000Z,1.23600,17.0,1.42984,16.0,0.86442,6.0
2018-04-17T17:14:00.000000000Z,1.23602,5.0,1.43006,32.0,0.86432,12.0
2018-04-17T17:15:00.000000000Z,1.23612,45.0,1.42991,33.0,0.86450,15.0
2018-04-17T17:16:00.000000000Z,1.23638,65.0,1.43005,51.0,0.86459,18.0
2018-04-17T17:17:00.000000000Z,1.23675,127.0,1.43038,62.0,0.86464,42.0
2018-04-17T17:18:00.000000000Z,1.23654,71.0,1.43028,87.0,0.86456,27.0
2018-04-17T17:19:00.000000000Z,1.23662,54.0,1.43018,49.0,0.86465,18.0
2018-04-17T17:20:00.000000000Z,1.23646,42.0,1.43011,62.0,0.86456,20.0
2018-04-17T17:21:00.000000000Z,1.23632,44.0,1.43010,20.0,0.86446,13.0
2018-04-17T17:22:00.000000000Z,1.23628,32.0,1.43010,62.0,0.86444,9.0
2018-04-17T17:23:00.000000000Z,1.23635,25.0,1.43005,47.0,0.86456,6.0
2018-04-17T17:24:00.000000000Z,1.23631,43.0,1.43000,19.0,0.86452,13.0
2018-04-17T17:25:00.000000000Z,1.23634,23.0,1.43000,15.0,0.86456,3.0
2018-04-17T17:26:00.000000000Z,1.23637,41.0,1.42997,20.0,0.86460,10.0
2018-04-17T17:27:00.000000000Z,1.23630,24.0,1.42991,9.0,0.86460,4.0
2018-04-17T17:28:00.000000000Z,1.23629,51.0,1.42991,9.0,0.86459,9.0
2018-04-17T17:29:00.000000000Z,1.23635,15.0,1.42992,5.0,0.86463,4.0
2018-04-17T17:30:00.000000000Z,1.23638,3.0,1.42999,8.0,0.86460,3.0
2018-04-17T17:31:00.000000000Z,1.23636,10.0,1.42999,8.0,0.86459,3.0
2018-04-17T17:32:00.000000000Z,1.23624,27.0,1.42956,20.0,0.86476,12.0
2018-04-17T17:33:00.000000000Z,1.23620,21.0,1.42950,31.0,0.86479,11.0
2018-04-17T17:34:00.000000000Z,1.23623,3.0,1.42961,9.0,0.86476,3.0
2018-04-17T17:35:00.000000000Z,1.23632,12.0,1.42982,16.0,0.86469,10.0
2018-04-17T17:36:00.000000000Z,1.23618,25.0,1.42960,47.0,0.86476,10.0
2018-04-17T17:37:00.000000000Z,1.23632,56.0,1.42960,29.0,0.86480,8.0
2018-04-17T17:38:00.000000000Z,1.23633,24.0,1.42974,23.0,0.86477,6.0
2018-04-17T17:39:00.000000000Z,1.23642,43.0,1.42944,68.0,0.86500,9.0
2018-04-17T17:40:00.000000000Z,1.23651,21.0,1.42961,24.0,0.86494,7.0
2018-04-17T17:41:00.000000000Z,1.23632,16.0,1.42944,45.0,0.86492,9.0
2018-04-17T17:42:00.000000000Z,1.23631,20.0,1.42962,67.0,0.86482,18.0
2018-04-17T17:43:00.000000000Z,1.23634,19.0,1.42954,37.0,0.86486,6.0
2018-04-17T17:44:00.000000000Z,1.23619,13.0,1.42961,33.0,0.86472,8.0
2018-04-17T17:45:00.000000000Z,1.23621,8.0,1.42964,5.0,0.86476,5.0
2018-04-17T17:46:00.000000000Z,1.23618,9.0,1.42964,2.0,0.86471,2.0
2018-04-17T17:47:00.000000000Z,1.23622,18.0,1.42961,9.0,0.86475,4.0
2018-04-17T17:48:00.000000000Z,1.23618,12.0,1.42954,18.0,0.86477,3.0
2018-04-17T17:49:00.000000000Z,1.23612,27.0,1.42946,24.0,0.86480,3.0
2018-04-17T17:50:00.000000000Z,1.23622,11.0,1.42953,4.0,0.86480,2.0
2018-04-17T17:51:00.000000000Z,1.23612,24.0,1.42945,30.0,0.86476,5.0
2018-04-17T17:52:00.000000000Z,1.23613,12.0,1.42952,2.0,0.86471,2.0
2018-04-17T17:53:00.000000000Z,1.23608,16.0,1.42952,43.0,0.86472,6.0
2018-04-17T17:54:00.000000000Z,1.23600,19.0,1.42928,20.0,0.86475,10.0
2018-04-17T17:55:00.000000000Z,1.23606,9.0,1.42935,32.0,0.86475,4.0
2018-04-17T17:56:00.000000000Z,1.23607,15.0,1.42945,14.0,0.86468,3.0
2018-04-17T17:57:00.000000000Z,1.23610,15.0,1.42938,7.0,0.86476,3.0
2018-04-17T17:58:00.000000000Z,1.23600,29.0,1.42922,3.0,0.86480,8.0
2018-04-17T17:59:00.000000000Z,1.23634,43.0,1.42927,48.0,0.86496,18.0
2018-04-17T18:00:00.000000000Z,1.23624,37.0,1.42928,58.0,0.86494,19.0
2018-04-17T18:01:00.000000000Z,1.23632,13.0,1.42923,26.0,0.86502,6.0
2018-04-17T18:02:00.000000000Z,1.23636,54.0,1.42920,34.0,0.86504,15.0
2018-04-17T18:03:00.000000000Z,1.23639,13.0,1.42922,20.0,0.86507,5.0
2018-04-17T18:04:00.000000000Z,1.23646,27.0,1.42920,13.0,0.86511,6.0
2018-04-17T18:05:00.000000000Z,1.23646,35.0,1.42941,26.0,0.86502,16.0
2018-04-17T18:06:00.000000000Z,1.23645,14.0,1.42947,29.0,0.86497,8.0
2018-04-17T18:07:00.000000000Z,1.23645,8.0,1.42954,23.0,0.86494,7.0
2018-04-17T18:08:00.000000000Z,1.23648,6.0,1.42960,1.0,0.86490,4.0
2018-04-17T18:09:00.000000000Z,1.23644,4.0,1.42964,4.0,0.86490,4.0
2018-04-17T18:10:00.000000000Z,1.23646,13.0,1.42964,2.0,0.86490,4.0
