time,USD_JPY_close,USD_JPY_volume,GBP_USD_close,GBP_USD_volume,GBP_JPY_close,GBP_JPY_volume
2019-01-08T21:00:00.000000000Z,108.752,35.0,1.27196,45.0,138.324,47.0
2019-01-08T21:05:00.000000000Z,108.754,15.0,1.27180,35.0,138.316,22.0
2019-01-08T21:10:00.000000000Z,108.767,27.0,1.27158,64.0,138.310,44.0
2019-01-08T21:15:00.000000000Z,108.778,27.0,1.27178,87.0,138.348,55.0
2019-01-08T21:20:00.000000000Z,108.796,13.0,1.27178,60.0,138.370,34.0
2019-01-08T21:25:00.000000000Z,108.788,11.0,1.27182,41.0,138.360,24.0
2019-01-08T21:30:00.000000000Z,108.803,30.0,1.27162,19.0,138.354,44.0
2019-01-08T21:35:00.000000000Z,108.818,59.0,1.27146,47.0,138.362,99.0
2019-01-08T21:40:00.000000000Z,108.793,32.0,1.27147,47.0,138.320,58.0
2019-01-08T21:45:00.000000000Z,108.791,23.0,1.27139,56.0,138.317,62.0
2019-01-08T21:50:00.000000000Z,108.754,73.0,1.27150,175.0,138.272,115.0
2019-01-08T21:55:00.000000000Z,108.732,26.0,1.27142,36.0,138.272,46.0
2019-01-08T22:00:00.000000000Z,108.754,4.0,1.27169,33.0,138.310,41.0
2019-01-08T22:05:00.000000000Z,108.752,11.0,1.27152,10.0,138.274,341.0
2019-01-08T22:10:00.000000000Z,108.740,9.0,,,138.256,60.0
2019-01-08T22:15:00.000000000Z,108.732,74.0,1.27152,1.0,138.244,62.0
2019-01-08T22:20:00.000000000Z,108.738,14.0,1.27215,59.0,138.342,93.0
2019-01-08T22:25:00.000000000Z,108.741,1.0,1.27207,63.0,138.340,71.0
2019-01-08T22:30:00.000000000Z,108.744,5.0,1.27201,145.0,138.311,11.0
2019-01-08T22:35:00.000000000Z,108.818,133.0,1.27167,21.0,138.362,130.0
2019-01-08T22:40:00.000000000Z,108.798,42.0,1.27140,8.0,138.330,38.0
2019-01-08T22:45:00.000000000Z,108.820,50.0,1.27132,39.0,138.344,32.0
2019-01-08T22:50:00.000000000Z,108.800,30.0,1.27156,9.0,138.330,14.0
2019-01-08T22:55:00.000000000Z,108.798,18.0,1.27130,19.0,138.328,10.0
2019-01-08T23:00:00.000000000Z,108.808,38.0,1.27226,100.0,138.422,194.0
2019-01-08T23:05:00.000000000Z,108.764,27.0,1.27262,21.0,138.404,82.0
2019-01-08T23:10:00.000000000Z,108.784,18.0,1.27270,169.0,138.442,58.0
2019-01-08T23:15:00.000000000Z,108.796,11.0,1.27272,191.0,138.463,41.0
2019-01-08T23:20:00.000000000Z,108.820,18.0,1.27302,321.0,138.524,63.0
2019-01-08T23:25:00.000000000Z,108.827,25.0,1.27298,292.0,138.538,45.0
2019-01-08T23:30:00.000000000Z,108.796,23.0,1.27284,248.0,138.476,57.0
2019-01-08T23:35:00.000000000Z,108.793,11.0,1.27312,217.0,138.506,44.0
2019-01-08T23:40:00.000000000Z,108.802,32.0,1.27338,157.0,138.543,83.0
2019-01-08T23:45:00.000000000Z,108.798,58.0,1.27318,122.0,138.522,89.0
2019-01-08T23:50:00.000000000Z,108.770,32.0,1.27360,244.0,138.522,68.0
2019-01-08T23:55:00.000000000Z,108.752,79.0,1.27386,504.0,138.542,203.0
2019-01-09T00:00:00.000000000Z,108.736,69.0,1.27368,301.0,138.499,147.0
2019-01-09T00:05:00.000000000Z,108.719,75.0,1.27390,163.0,138.492,112.0
2019-01-09T00:10:00.000000000Z,108.779,100.0,1.27404,299.0,138.593,148.0
2019-01-09T00:15:00.000000000Z,108.781,81.0,1.27386,115.0,138.567,125.0
2019-01-09T00:20:00.000000000Z,108.754,120.0,1.27404,182.0,138.552,183.0
2019-01-09T00:25:00.000000000Z,108.778,134.0,1.27359,167.0,138.540,190.0
2019-01-09T00:30:00.000000000Z,108.784,116.0,1.27346,310.0,138.537,173.0
2019-01-09T00:35:00.000000000Z,108.758,77.0,1.27339,94.0,138.490,99.0
2019-01-09T00:40:00.000000000Z,108.779,50.0,1.27344,117.0,138.529,86.0
2019-01-09T00:45:00.000000000Z,108.822,88.0,1.27340,160.0,138.577,108.0
2019-01-09T00:50:00.000000000Z,108.712,209.0,1.27308,224.0,138.404,248.0
2019-01-09T00:55:00.000000000Z,108.714,181.0,1.27378,174.0,138.478,244.0
2019-01-09T01:00:00.000000000Z,108.719,70.0,1.27381,209.0,138.486,132.0
2019-01-09T01:05:00.000000000Z,108.708,74.0,1.27380,173.0,138.468,98.0
2019-01-09T01:10:00.000000000Z,108.719,57.0,1.27384,136.0,138.494,89.0
2019-01-09T01:15:00.000000000Z,108.778,145.0,1.27404,175.0,138.584,196.0
2019-01-09T01:20:00.000000000Z,108.748,77.0,1.27410,488.0,138.548,151.0
2019-01-09T01:25:00.000000000Z,108.764,59.0,1.27428,114.0,138.595,115.0
2019-01-09T01:30:00.000000000Z,108.721,146.0,1.27444,388.0,138.553,263.0
2019-01-09T01:35:00.000000000Z,108.704,93.0,1.27438,218.0,138.530,165.0
2019-01-09T01:40:00.000000000Z,108.746,149.0,1.27444,246.0,138.583,226.0
2019-01-09T01:45:00.000000000Z,108.762,96.0,1.27432,249.0,138.593,150.0
2019-01-09T01:50:00.000000000Z,108.762,52.0,1.27422,324.0,138.584,118.0
2019-01-09T01:55:00.000000000Z,108.791,89.0,1.27380,293.0,138.576,153.0
2019-01-09T02:00:00.000000000Z,108.822,135.0,1.27383,154.0,138.617,182.0
2019-01-09T02:05:00.000000000Z,108.820,77.0,1.27380,107.0,138.610,117.0
2019-01-09T02:10:00.000000000Z,108.904,208.0,1.27364,129.0,138.708,249.0
2019-01-09T02:15:00.000000000Z,108.839,161.0,1.27379,203.0,138.642,207.0
2019-01-09T02:20:00.000000000Z,108.846,56.0,1.27372,165.0,138.648,99.0
2019-01-09T02:25:00.000000000Z,108.908,72.0,1.27343,112.0,138.692,114.0
2019-01-09T02:30:00.000000000Z,108.898,76.0,1.27346,87.0,138.682,105.0
2019-01-09T02:35:00.000000000Z,108.921,106.0,1.27366,169.0,138.733,141.0
2019-01-09T02:40:00.000000000Z,108.970,201.0,1.27384,287.0,138.810,279.0
2019-01-09T02:45:00.000000000Z,108.940,97.0,1.27370,152.0,138.756,157.0
2019-01-09T02:50:00.000000000Z,108.940,134.0,1.27357,142.0,138.746,172.0
2019-01-09T02:55:00.000000000Z,108.910,80.0,1.27356,166.0,138.705,118.0
2019-01-09T03:00:00.000000000Z,108.914,60.0,1.27350,189.0,138.706,142.0
2019-01-09T03:05:00.000000000Z,108.935,59.0,1.27388,154.0,138.771,87.0
2019-01-09T03:10:00.000000000Z,108.932,45.0,1.27374,124.0,138.743,81.0
2019-01-09T03:15:00.000000000Z,108.906,40.0,1.27424,149.0,138.766,82.0
2019-01-09T03:20:00.000000000Z,108.904,19.0,1.27418,173.0,138.758,73.0
2019-01-09T03:25:00.000000000Z,108.872,55.0,1.27395,115.0,138.704,96.0
2019-01-09T03:30:00.000000000Z,108.869,68.0,1.27402,107.0,138.704,105.0
2019-01-09T03:35:00.000000000Z,108.846,114.0,1.27416,128.0,138.690,120.0
2019-01-09T03:40:00.000000000Z,108.871,89.0,1.27398,106.0,138.704,115.0
2019-01-09T03:45:00.000000000Z,108.854,62.0,1.27386,114.0,138.666,102.0
2019-01-09T03:50:00.000000000Z,108.868,70.0,1.27364,108.0,138.666,124.0
2019-01-09T03:55:00.000000000Z,108.898,85.0,1.27354,62.0,138.692,116.0
2019-01-09T04:00:00.000000000Z,108.884,96.0,1.27355,55.0,138.677,110.0
2019-01-09T04:05:00.000000000Z,108.946,85.0,1.27354,82.0,138.747,101.0
2019-01-09T04:10:00.000000000Z,108.939,43.0,1.27346,71.0,138.733,70.0
2019-01-09T04:15:00.000000000Z,108.904,56.0,1.27346,150.0,138.686,84.0
2019-01-09T04:20:00.000000000Z,108.897,67.0,1.27348,55.0,138.681,80.0
2019-01-09T04:25:00.000000000Z,108.916,44.0,1.27348,76.0,138.704,64.0
2019-01-09T04:30:00.000000000Z,108.896,30.0,1.27358,92.0,138.690,50.0
2019-01-09T04:35:00.000000000Z,108.889,41.0,1.27348,142.0,138.674,74.0
2019-01-09T04:40:00.000000000Z,108.896,53.0,1.27345,76.0,138.678,72.0
2019-01-09T04:45:00.000000000Z,108.861,51.0,1.27356,119.0,138.640,80.0
2019-01-09T04:50:00.000000000Z,108.884,40.0,1.27344,156.0,138.665,79.0
2019-01-09T04:55:00.000000000Z,108.867,134.0,1.27433,229.0,138.728,190.0
2019-01-09T05:00:00.000000000Z,108.824,62.0,1.27436,297.0,138.676,165.0
2019-01-09T05:05:00.000000000Z,108.858,33.0,1.27444,123.0,138.726,78.0
2019-01-09T05:10:00.000000000Z,108.890,62.0,1.27432,137.0,138.756,84.0
2019-01-09T05:15:00.000000000Z,108.888,19.0,1.27422,100.0,138.744,51.0
2019-01-09T05:20:00.000000000Z,108.918,44.0,1.27412,162.0,138.770,90.0
2019-01-09T05:25:00.000000000Z,108.890,41.0,1.27412,104.0,138.732,75.0
2019-01-09T05:30:00.000000000Z,108.890,65.0,1.27399,115.0,138.721,93.0
2019-01-09T05:35:00.000000000Z,108.868,51.0,1.27404,46.0,138.696,65.0
2019-01-09T05:40:00.000000000Z,108.843,42.0,1.27401,100.0,138.664,82.0
2019-01-09T05:45:00.000000000Z,108.829,47.0,1.27429,202.0,138.684,94.0
2019-01-09T05:50:00.000000000Z,108.834,40.0,1.27426,263.0,138.681,104.0
2019-01-09T05:55:00.000000000Z,108.856,38.0,1.27426,189.0,138.703,114.0
2019-01-09T06:00:00.000000000Z,108.880,110.0,1.27370,236.0,138.678,168.0
2019-01-09T06:05:00.000000000Z,108.856,65.0,1.27380,140.0,138.658,116.0
2019-01-09T06:10:00.000000000Z,108.838,57.0,1.27356,179.0,138.606,87.0
2019-01-09T06:15:00.000000000Z,108.842,59.0,1.27388,119.0,138.648,104.0
2019-01-09T06:20:00.000000000Z,108.853,49.0,1.27364,95.0,138.634,87.0
2019-01-09T06:25:00.000000000Z,108.852,49.0,1.27404,277.0,138.678,121.0
2019-01-09T06:30:00.000000000Z,108.823,40.0,1.27383,157.0,138.627,112.0
2019-01-09T06:35:00.000000000Z,108.848,48.0,1.27357,78.0,138.630,85.0
2019-01-09T06:40:00.000000000Z,108.832,25.0,1.27388,124.0,138.642,71.0
2019-01-09T06:45:00.000000000Z,108.840,25.0,1.27371,152.0,138.631,89.0
2019-01-09T06:50:00.000000000Z,108.837,33.0,1.27384,129.0,138.642,57.0
2019-01-09T06:55:00.000000000Z,108.837,22.0,1.27350,160.0,138.602,79.0
2019-01-09T07:00:00.000000000Z,108.837,66.0,1.27348,323.0,138.603,153.0
2019-01-09T07:05:00.000000000Z,108.858,106.0,1.27364,352.0,138.646,223.0
2019-01-09T07:10:00.000000000Z,108.930,163.0,1.27376,377.0,138.755,308.0
2019-01-09T07:15:00.000000000Z,108.924,108.0,1.27390,301.0,138.756,232.0
2019-01-09T07:20:00.000000000Z,108.923,63.0,1.27382,153.0,138.745,113.0
2019-01-09T07:25:00.000000000Z,108.965,78.0,1.27430,178.0,138.850,122.0
2019-01-09T07:30:00.000000000Z,108.936,84.0,1.27436,212.0,138.821,161.0
2019-01-09T07:35:00.000000000Z,108.939,117.0,1.27417,253.0,138.806,221.0
2019-01-09T07:40:00.000000000Z,108.898,94.0,1.27382,167.0,138.716,169.0
2019-01-09T07:45:00.000000000Z,108.860,126.0,1.27442,344.0,138.730,236.0
2019-01-09T07:50:00.000000000Z,108.864,70.0,1.27406,233.0,138.703,169.0
2019-01-09T07:55:00.000000000Z,108.914,76.0,1.27323,249.0,138.672,174.0
2019-01-09T08:00:00.000000000Z,108.882,148.0,1.27434,640.0,138.748,360.0
2019-01-09T08:05:00.000000000Z,108.820,122.0,1.27400,626.0,138.638,403.0
2019-01-09T08:10:00.000000000Z,108.856,174.0,1.27358,914.0,138.634,615.0
2019-01-09T08:15:00.000000000Z,108.872,121.0,1.27347,704.0,138.648,464.0
2019-01-09T08:20:00.000000000Z,108.847,106.0,1.27468,286.0,138.738,261.0
2019-01-09T08:25:00.000000000Z,108.880,68.0,1.27546,326.0,138.868,228.0
2019-01-09T08:30:00.000000000Z,108.844,89.0,1.27611,851.0,138.906,521.0
2019-01-09T08:35:00.000000000Z,108.830,82.0,1.27662,568.0,138.933,342.0
2019-01-09T08:40:00.000000000Z,108.852,53.0,1.27706,527.0,139.007,281.0
2019-01-09T08:45:00.000000000Z,108.864,89.0,1.27677,472.0,138.988,278.0
2019-01-09T08:50:00.000000000Z,108.860,82.0,1.27706,668.0,139.020,417.0
2019-01-09T08:55:00.000000000Z,108.874,40.0,1.27685,385.0,139.010,197.0
2019-01-09T09:00:00.000000000Z,108.916,91.0,1.27627,339.0,139.006,244.0
2019-01-09T09:05:00.000000000Z,108.924,76.0,1.27616,393.0,139.000,318.0
2019-01-09T09:10:00.000000000Z,108.932,80.0,1.27591,324.0,138.993,269.0
2019-01-09T09:15:00.000000000Z,108.945,74.0,1.27584,438.0,139.000,274.0
2019-01-09T09:20:00.000000000Z,108.928,51.0,1.27582,270.0,138.972,207.0
2019-01-09T09:25:00.000000000Z,108.917,32.0,1.27589,229.0,138.969,165.0
2019-01-09T09:30:00.000000000Z,108.914,60.0,1.27602,408.0,138.979,288.0
2019-01-09T09:35:00.000000000Z,108.954,49.0,1.27484,351.0,138.905,287.0
2019-01-09T09:40:00.000000000Z,108.919,58.0,1.27579,342.0,138.962,228.0
2019-01-09T09:45:00.000000000Z,108.950,46.0,1.27540,327.0,138.956,217.0
2019-01-09T09:50:00.000000000Z,108.937,50.0,1.27482,278.0,138.873,192.0
2019-01-09T09:55:00.000000000Z,108.908,54.0,1.27528,315.0,138.896,217.0
2019-01-09T10:00:00.000000000Z,108.911,77.0,1.27482,367.0,138.840,262.0
2019-01-09T10:05:00.000000000Z,108.921,72.0,1.27444,387.0,138.811,232.0
2019-01-09T10:10:00.000000000Z,108.923,73.0,1.27390,383.0,138.756,244.0
2019-01-09T10:15:00.000000000Z,108.912,23.0,1.27387,203.0,138.740,110.0
2019-01-09T10:20:00.000000000Z,108.892,66.0,1.27348,237.0,138.665,198.0
2019-01-09T10:25:00.000000000Z,108.921,60.0,1.27288,445.0,138.644,300.0
2019-01-09T10:30:00.000000000Z,108.938,51.0,1.27184,416.0,138.546,318.0
2019-01-09T10:35:00.000000000Z,108.919,75.0,1.27220,424.0,138.564,308.0
2019-01-09T10:40:00.000000000Z,108.910,84.0,1.27232,367.0,138.565,228.0
2019-01-09T10:45:00.000000000Z,108.916,48.0,1.27214,299.0,138.560,217.0
2019-01-09T10:50:00.000000000Z,108.914,57.0,1.27224,254.0,138.569,198.0
2019-01-09T10:55:00.000000000Z,108.888,40.0,1.27264,213.0,138.578,149.0
2019-01-09T11:00:00.000000000Z,108.908,60.0,1.27308,393.0,138.653,231.0
2019-01-09T11:05:00.000000000Z,108.861,62.0,1.27273,182.0,138.548,168.0
2019-01-09T11:10:00.000000000Z,108.874,59.0,1.27282,251.0,138.573,178.0
2019-01-09T11:15:00.000000000Z,108.900,46.0,1.27289,195.0,138.617,129.0
2019-01-09T11:20:00.000000000Z,108.912,52.0,1.27301,191.0,138.642,158.0
2019-01-09T11:25:00.000000000Z,108.902,42.0,1.27232,288.0,138.550,131.0
2019-01-09T11:30:00.000000000Z,108.892,65.0,1.27230,356.0,138.542,212.0
2019-01-09T11:35:00.000000000Z,108.899,54.0,1.27252,352.0,138.581,225.0
2019-01-09T11:40:00.000000000Z,108.878,55.0,1.27328,291.0,138.634,175.0
2019-01-09T11:45:00.000000000Z,108.856,65.0,1.27366,252.0,138.638,207.0
2019-01-09T11:50:00.000000000Z,108.872,59.0,1.27356,317.0,138.658,149.0
2019-01-09T11:55:00.000000000Z,108.915,59.0,1.27350,208.0,138.702,143.0
2019-01-09T12:00:00.000000000Z,108.921,68.0,1.27352,284.0,138.712,230.0
2019-01-09T12:05:00.000000000Z,108.916,63.0,1.27354,241.0,138.707,137.0
2019-01-09T12:10:00.000000000Z,108.896,82.0,1.27346,227.0,138.678,178.0
2019-01-09T12:15:00.000000000Z,108.908,54.0,1.27288,122.0,138.628,125.0
2019-01-09T12:20:00.000000000Z,108.910,54.0,1.27318,163.0,138.664,114.0
2019-01-09T12:25:00.000000000Z,108.930,38.0,1.27326,153.0,138.696,123.0
2019-01-09T12:30:00.000000000Z,108.926,45.0,1.27310,273.0,138.676,141.0
2019-01-09T12:35:00.000000000Z,108.926,51.0,1.27312,338.0,138.670,217.0
2019-01-09T12:40:00.000000000Z,108.913,47.0,1.27338,226.0,138.684,148.0
2019-01-09T12:45:00.000000000Z,108.914,85.0,1.27464,944.0,138.822,535.0
2019-01-09T12:50:00.000000000Z,108.888,46.0,1.27425,412.0,138.745,219.0
2019-01-09T12:55:00.000000000Z,108.883,78.0,1.27424,446.0,138.740,308.0
2019-01-09T13:00:00.000000000Z,108.870,69.0,1.27444,342.0,138.746,254.0
2019-01-09T13:05:00.000000000Z,108.878,67.0,1.27446,221.0,138.758,220.0
2019-01-09T13:10:00.000000000Z,108.864,61.0,1.27389,215.0,138.684,167.0
2019-01-09T13:15:00.000000000Z,108.837,93.0,1.27365,332.0,138.616,268.0
2019-01-09T13:20:00.000000000Z,108.832,67.0,1.27325,481.0,138.566,276.0
2019-01-09T13:25:00.000000000Z,108.834,49.0,1.27352,326.0,138.606,211.0
2019-01-09T13:30:00.000000000Z,108.812,89.0,1.27326,369.0,138.546,283.0
2019-01-09T13:35:00.000000000Z,108.753,165.0,1.27384,435.0,138.533,386.0
2019-01-09T13:40:00.000000000Z,108.745,105.0,1.27379,436.0,138.521,264.0
2019-01-09T13:45:00.000000000Z,108.744,124.0,1.27394,364.0,138.530,297.0
2019-01-09T13:50:00.000000000Z,108.760,86.0,1.27368,459.0,138.528,308.0
2019-01-09T13:55:00.000000000Z,108.750,115.0,1.27366,363.0,138.512,337.0
2019-01-09T14:00:00.000000000Z,108.667,184.0,1.27403,462.0,138.446,404.0
2019-01-09T14:05:00.000000000Z,108.648,185.0,1.27440,364.0,138.459,355.0
2019-01-09T14:10:00.000000000Z,108.654,202.0,1.27442,357.0,138.466,348.0
2019-01-09T14:15:00.000000000Z,108.631,123.0,1.27454,305.0,138.458,255.0
2019-01-09T14:20:00.000000000Z,108.619,149.0,1.27460,203.0,138.442,282.0
2019-01-09T14:25:00.000000000Z,108.644,165.0,1.27436,418.0,138.458,314.0
2019-01-09T14:30:00.000000000Z,108.595,378.0,1.27500,713.0,138.455,736.0
2019-01-09T14:35:00.000000000Z,108.524,538.0,1.27645,2141.0,138.527,1260.0
2019-01-09T14:40:00.000000000Z,108.476,349.0,1.27676,993.0,138.498,742.0
2019-01-09T14:45:00.000000000Z,108.484,325.0,1.27828,1158.0,138.669,879.0
2019-01-09T14:50:00.000000000Z,108.480,298.0,1.27818,760.0,138.661,674.0
2019-01-09T14:55:00.000000000Z,108.448,231.0,1.27826,831.0,138.620,551.0
2019-01-09T15:00:00.000000000Z,108.366,448.0,1.27809,1075.0,138.500,904.0
2019-01-09T15:05:00.000000000Z,108.315,477.0,1.27760,888.0,138.388,859.0
2019-01-09T15:10:00.000000000Z,108.252,381.0,1.27993,885.0,138.548,779.0
2019-01-09T15:15:00.000000000Z,108.198,519.0,1.28009,946.0,138.500,874.0
2019-01-09T15:20:00.000000000Z,108.206,331.0,1.27954,686.0,138.454,626.0
2019-01-09T15:25:00.000000000Z,108.225,280.0,1.27888,614.0,138.404,583.0
2019-01-09T15:30:00.000000000Z,108.194,341.0,1.27682,831.0,138.145,728.0
2019-01-09T15:35:00.000000000Z,108.225,245.0,1.27686,736.0,138.187,568.0
2019-01-09T15:40:00.000000000Z,108.064,531.0,1.27594,1008.0,137.888,1047.0
2019-01-09T15:45:00.000000000Z,108.130,477.0,1.27527,924.0,137.898,937.0
2019-01-09T15:50:00.000000000Z,108.166,390.0,1.27526,1093.0,137.948,969.0
2019-01-09T15:55:00.000000000Z,108.188,279.0,1.27430,1442.0,137.860,953.0
2019-01-09T16:00:00.000000000Z,108.260,277.0,1.27465,1242.0,137.990,819.0
2019-01-09T16:05:00.000000000Z,108.240,173.0,1.27524,652.0,138.036,502.0
2019-01-09T16:10:00.000000000Z,108.275,223.0,1.27440,281.0,137.990,458.0
2019-01-09T16:15:00.000000000Z,108.248,206.0,1.27446,467.0,137.960,474.0
2019-01-09T16:20:00.000000000Z,108.263,212.0,1.27508,514.0,138.048,444.0
2019-01-09T16:25:00.000000000Z,108.271,113.0,1.27540,535.0,138.085,385.0
2019-01-09T16:30:00.000000000Z,108.282,151.0,1.27556,771.0,138.116,572.0
2019-01-09T16:35:00.000000000Z,108.322,203.0,1.27599,554.0,138.222,471.0
2019-01-09T16:40:00.000000000Z,108.260,141.0,1.27642,602.0,138.183,515.0
2019-01-09T16:45:00.000000000Z,108.326,176.0,1.27623,521.0,138.243,500.0
2019-01-09T16:50:00.000000000Z,108.384,259.0,1.27627,564.0,138.332,520.0
2019-01-09T16:55:00.000000000Z,108.393,117.0,1.27624,380.0,138.340,336.0
2019-01-09T17:00:00.000000000Z,108.396,117.0,1.27583,545.0,138.299,377.0
2019-01-09T17:05:00.000000000Z,108.356,90.0,1.27592,396.0,138.257,319.0
2019-01-09T17:10:00.000000000Z,108.330,93.0,1.27641,270.0,138.280,267.0
2019-01-09T17:15:00.000000000Z,108.334,93.0,1.27570,516.0,138.196,324.0
2019-01-09T17:20:00.000000000Z,108.326,76.0,1.27615,374.0,138.240,249.0
2019-01-09T17:25:00.000000000Z,108.288,100.0,1.27720,450.0,138.305,409.0
2019-01-09T17:30:00.000000000Z,108.315,62.0,1.27683,254.0,138.294,178.0
2019-01-09T17:35:00.000000000Z,108.294,69.0,1.27732,326.0,138.324,214.0
2019-01-09T17:40:00.000000000Z,108.294,51.0,1.27746,341.0,138.346,243.0
2019-01-09T17:45:00.000000000Z,108.295,66.0,1.27745,541.0,138.338,339.0
2019-01-09T17:50:00.000000000Z,108.279,33.0,1.27782,413.0,138.356,296.0
2019-01-09T17:55:00.000000000Z,108.320,77.0,1.27756,422.0,138.386,279.0
2019-01-09T18:00:00.000000000Z,108.262,146.0,1.27768,300.0,138.325,367.0
2019-01-09T18:05:00.000000000Z,108.268,82.0,1.27798,305.0,138.364,269.0
2019-01-09T18:10:00.000000000Z,108.266,67.0,1.27774,328.0,138.332,269.0
2019-01-09T18:15:00.000000000Z,108.267,84.0,1.27798,62.0,138.361,140.0
2019-01-09T18:20:00.000000000Z,108.287,84.0,1.27766,407.0,138.352,304.0
2019-01-09T18:25:00.000000000Z,108.264,46.0,1.27767,214.0,138.320,170.0
2019-01-09T18:30:00.000000000Z,108.272,74.0,1.27779,229.0,138.344,197.0
2019-01-09T18:35:00.000000000Z,108.260,59.0,1.27796,242.0,138.348,172.0
2019-01-09T18:40:00.000000000Z,108.269,48.0,1.27840,410.0,138.407,214.0
2019-01-09T18:45:00.000000000Z,108.243,41.0,1.27886,323.0,138.428,158.0
2019-01-09T18:50:00.000000000Z,108.232,56.0,1.27848,147.0,138.376,144.0
2019-01-09T18:55:00.000000000Z,108.264,99.0,1.27842,304.0,138.382,205.0
2019-01-09T19:00:00.000000000Z,108.258,791.0,1.27906,2640.0,138.462,1404.0
2019-01-09T19:05:00.000000000Z,108.244,339.0,1.27946,1533.0,138.488,861.0
2019-01-09T19:10:00.000000000Z,108.308,211.0,1.27869,635.0,138.492,425.0
2019-01-09T19:15:00.000000000Z,108.168,381.0,1.27890,859.0,138.331,675.0
2019-01-09T19:20:00.000000000Z,108.072,659.0,1.27957,909.0,138.286,868.0
2019-01-09T19:25:00.000000000Z,108.124,428.0,1.27944,777.0,138.341,676.0
2019-01-09T19:30:00.000000000Z,108.162,381.0,1.27957,665.0,138.404,592.0
2019-01-09T19:35:00.000000000Z,108.227,338.0,1.27938,453.0,138.461,469.0
2019-01-09T19:40:00.000000000Z,108.314,290.0,1.27888,328.0,138.520,392.0
2019-01-09T19:45:00.000000000Z,108.352,248.0,1.27914,366.0,138.600,355.0
2019-01-09T19:50:00.000000000Z,108.273,176.0,1.27964,362.0,138.546,248.0
2019-01-09T19:55:00.000000000Z,108.281,146.0,1.27953,336.0,138.543,286.0
2019-01-09T20:00:00.000000000Z,108.289,167.0,1.27960,450.0,138.567,299.0
2019-01-09T20:05:00.000000000Z,108.269,129.0,1.27988,207.0,138.567,218.0
2019-01-09T20:10:00.000000000Z,108.275,110.0,1.27961,271.0,138.547,204.0
2019-01-09T20:15:00.000000000Z,108.282,73.0,1.27940,180.0,138.530,137.0
2019-01-09T20:20:00.000000000Z,108.211,98.0,1.27942,187.0,138.452,165.0
2019-01-09T20:25:00.000000000Z,108.164,140.0,1.27942,167.0,138.392,184.0
2019-01-09T20:30:00.000000000Z,108.129,318.0,1.27993,290.0,138.399,460.0
2019-01-09T20:35:00.000000000Z,108.052,320.0,1.28018,330.0,138.322,428.0
2019-01-09T20:40:00.000000000Z,108.052,224.0,1.27981,200.0,138.291,320.0
2019-01-09T20:45:00.000000000Z,108.044,115.0,1.27976,125.0,138.272,186.0
2019-01-09T20:50:00.000000000Z,108.038,131.0,1.27963,107.0,138.251,191.0
2019-01-09T20:55:00.000000000Z,108.008,241.0,1.28024,232.0,138.275,344.0
2019-01-09T21:00:00.000000000Z,108.031,73.0,1.28026,169.0,138.310,142.0
2019-01-09T21:05:00.000000000Z,108.025,34.0,1.28038,70.0,138.310,71.0
2019-01-09T21:10:00.000000000Z,108.014,22.0,1.28012,62.0,138.263,46.0
2019-01-09T21:15:00.000000000Z,108.018,31.0,1.27974,94.0,138.236,62.0
2019-01-09T21:20:00.000000000Z,108.032,36.0,1.27960,75.0,138.243,49.0
2019-01-09T21:25:00.000000000Z,108.044,53.0,1.27964,9.0,138.260,72.0
2019-01-09T21:30:00.000000000Z,108.058,41.0,1.27949,36.0,138.262,84.0
2019-01-09T21:35:00.000000000Z,108.062,49.0,1.27932,96.0,138.248,80.0
2019-01-09T21:40:00.000000000Z,108.085,26.0,1.27914,122.0,138.255,100.0
2019-01-09T21:45:00.000000000Z,108.117,21.0,1.27888,173.0,138.276,58.0
2019-01-09T21:50:00.000000000Z,108.130,26.0,1.27884,268.0,138.289,128.0
2019-01-09T21:55:00.000000000Z,108.160,36.0,1.27908,45.0,138.327,120.0
2019-01-09T22:00:00.000000000Z,108.124,7.0,1.27926,8.0,138.317,8.0
2019-01-09T22:05:00.000000000Z,108.155,20.0,1.27913,29.0,138.364,51.0
2019-01-09T22:10:00.000000000Z,108.155,54.0,1.27917,18.0,138.365,43.0
2019-01-09T22:15:00.000000000Z,108.154,70.0,1.27950,8.0,138.378,38.0
2019-01-09T22:20:00.000000000Z,108.161,13.0,1.27964,27.0,138.404,32.0
2019-01-09T22:25:00.000000000Z,108.164,7.0,1.27930,19.0,138.393,18.0
2019-01-09T22:30:00.000000000Z,108.162,22.0,1.27971,12.0,138.415,25.0
2019-01-09T22:35:00.000000000Z,108.160,26.0,1.27931,78.0,138.388,88.0
2019-01-09T22:40:00.000000000Z,108.160,8.0,1.27967,5.0,138.404,6.0
2019-01-09T22:45:00.000000000Z,108.154,32.0,1.27955,22.0,138.384,31.0
2019-01-09T22:50:00.000000000Z,108.160,29.0,1.27947,39.0,138.404,49.0
2019-01-09T22:55:00.000000000Z,108.158,15.0,1.27995,17.0,138.422,49.0
2019-01-09T23:00:00.000000000Z,108.164,42.0,1.28004,13.0,138.445,115.0
2019-01-09T23:05:00.000000000Z,108.173,22.0,1.27969,3.0,138.446,36.0
2019-01-09T23:10:00.000000000Z,108.158,18.0,1.27961,128.0,138.414,37.0
2019-01-09T23:15:00.000000000Z,108.164,27.0,1.27952,136.0,138.410,39.0
